"hh","rule","source","n_flagged_train","errors_train","precision_train","precision_train_lcb","n_flagged_holdout","errors_caught_holdout","precision_holdout","recall_holdout","dollar_recall_holdout","workload_pct_holdout","n_flagged_any","errors_caught_any","precision_any","recall_any","dollar_recall_any","workload_pct_any"
"1","expedited_i <=    0.50 & married <=    0.50 & total_deductions_by_hh_size > 1350.00 & unc_rawben_rel_max >    2.59","ranger",80,25,0.3125,0.2071,43,9,0.2093,0.0462,0.0649,0.208,46,12,0.2609,0.0093,0.0144,0.211
"1","expedited_i <=   0.50 & months_since_cert_n <=  29.50 & unc_rawben_rel_max >   1.93 & utilities <= 684.00","ranger",222,60,0.2703,0.207,110,28,0.2545,0.1436,0.1624,0.532,114,32,0.2807,0.0247,0.0313,0.524
"1","medical_deductions <= 168.00 & months_since_cert_n >   6.50 & unc_rawben_rel_max >   1.93","ranger",239,64,0.2678,0.2068,120,22,0.1833,0.1128,0.1061,0.581,126,28,0.2222,0.0217,0.0251,0.579
"1","homeless <=   0.50 & medical_deductions <= 141.00 & months_since_cert_n >   6.50 & unc_rawben_rel_max >   1.93","ranger",231,62,0.2684,0.2065,116,21,0.181,0.1077,0.0978,0.561,122,27,0.2213,0.0209,0.0237,0.56
"1","expedited_i <= 0.5 & unc_rawben_rel_max > 2.6","ranger",92,28,0.3043,0.2062,46,10,0.2174,0.0513,0.0733,0.223,49,13,0.2653,0.0101,0.0158,0.225
"1","medical_deductions <= 172.00 & shelter_expenses_by_hh_size <= 902.00 & unc_rawben_rel_max >   1.95 & utilities <= 737.00","ranger",96,29,0.3021,0.2061,45,19,0.4222,0.0974,0.0963,0.218,47,21,0.4468,0.0162,0.0182,0.216
"1","months_since_cert_n >    7.50 & months_since_cert_n <=   29.50 & total_deductions_by_hh_size <= 1310.00 & unc_rawben_rel_max >    1.95","ranger",124,36,0.2903,0.2059,78,19,0.2436,0.0974,0.0959,0.377,81,22,0.2716,0.017,0.0195,0.372
"1","married <= 0.50 & months_since_cert_n > 6.50 & percent_abawd <= 0.50 & unc_rawben_rel_max > 2.08","ranger",169,47,0.2781,0.2058,80,16,0.2,0.0821,0.0724,0.387,84,20,0.2381,0.0155,0.0177,0.386
"1","total_deductions_by_hh_size <= 832.00 & unc_rawben_rel_max >   1.95 & utilities <= 718.00","ranger",69,22,0.3188,0.2057,27,13,0.4815,0.0667,0.071,0.131,27,13,0.4815,0.0101,0.0121,0.124
"1","cat_elig >=   2.00 & total_deductions_by_hh_size >= 308.00 & unc_rawben_rel_max >=   2.45 & utilities >= 376.00","xgboost",43,15,0.3488,0.2055,5,0,0,0,0,0.024,5,0,0,0,0,0.023
"1","expedited_i <=   0.50 & medical_deductions <= 130.00 & months_since_cert_n >   6.50 & unc_rawben_rel_max >   1.93","ranger",190,52,0.2737,0.2055,97,17,0.1753,0.0872,0.0756,0.469,101,21,0.2079,0.0162,0.0178,0.464
"1","expedited_i <=   0.50 & medical_deductions <= 480.00 & unc_rawben_rel_max >   1.93 & utilities <= 718.00","ranger",232,62,0.2672,0.2055,111,29,0.2613,0.1487,0.1661,0.537,114,32,0.2807,0.0247,0.0314,0.524
"1","medical_deductions <=  114.00 & months_since_cert_n >    6.50 & total_deductions_by_hh_size <= 1330.00 & unc_rawben_rel_max >    1.93","ranger",161,45,0.2795,0.2054,87,19,0.2184,0.0974,0.0913,0.421,90,22,0.2444,0.017,0.0187,0.413
"1","months_since_cert_n >=   7.000 & rawben_rel_max >=   0.952 & total_deductions_by_hh_size >= 857.000 & unc_rawben_rel_max >=   2.450","xgboost",73,23,0.3151,0.2051,26,5,0.1923,0.0256,0.0244,0.126,28,7,0.25,0.0054,0.007,0.129
"1","expedited_i <=    0.50 & percent_abawd <=    0.50 & total_deductions_by_hh_size <= 1020.00 & unc_rawben_rel_max >    1.93","ranger",149,42,0.2819,0.205,72,18,0.25,0.0923,0.0856,0.348,75,21,0.28,0.0162,0.0166,0.345
"1","expedited_i <=    0.50 & total_deductions_by_hh_size <= 1790.00 & unc_rawben_rel_max >    1.93 & utilities <=  684.00","ranger",199,54,0.2714,0.2048,101,26,0.2574,0.1333,0.1411,0.489,104,29,0.2788,0.0224,0.0271,0.478
"1","cat_elig > 1.5 & unc_rawben_rel_max > 2.6","ranger",36,13,0.3611,0.2047,2,0,0,0,0,0.01,2,0,0,0,0,0.009
"1","cat_elig >=    2.00 & shelter_expenses_by_hh_size >= 1350.00 & total_deductions_by_hh_size >= 1040.00 & unc_rawben_rel_max >=    2.45","xgboost",36,13,0.3611,0.2047,1,0,0,0,0,0.005,1,0,0,0,0,0.005
"1","elderly_disabled_i > 0.50 & months_since_cert_n > 6.50 & unc_rawben_rel_max > 2.16","ranger",141,40,0.2837,0.2047,69,14,0.2029,0.0718,0.0672,0.334,71,16,0.2254,0.0124,0.0142,0.326
"1","total_deductions_by_hh_size <= 1220.00 & unc_rawben_rel_max >    1.96 & utilities <=  684.00","ranger",174,48,0.2759,0.2047,86,26,0.3023,0.1333,0.1338,0.416,90,30,0.3333,0.0232,0.0262,0.413
"1","elderly_disabled_i > 0.500 & months_since_cert_n > 6.500 & rawben_rel_max > 0.945 & unc_rawben_rel_max > 1.950","ranger",229,61,0.2664,0.2044,118,23,0.1949,0.1179,0.1145,0.571,123,28,0.2276,0.0217,0.0258,0.565
"1","expedited_i <=    0.5 & medical_deductions <=  282.0 & total_deductions_by_hh_size > 1330.0 & unc_rawben_rel_max >    2.6","ranger",81,25,0.3086,0.2044,41,9,0.2195,0.0462,0.0649,0.198,43,11,0.2558,0.0085,0.0139,0.198
"1","months_since_cert_n >    6.50 & percent_abawd <=    0.50 & total_deductions_by_hh_size <= 1790.00 & unc_rawben_rel_max >    1.93","ranger",212,57,0.2689,0.2044,110,21,0.1909,0.1077,0.1022,0.532,116,27,0.2328,0.0209,0.0245,0.533
"1","elderly_disabled_i >    0.50 & months_since_cert_n >    6.50 & shelter_expenses_by_hh_size <= 1410.00 & unc_rawben_rel_max >    1.94","ranger",166,46,0.2771,0.2043,87,20,0.2299,0.1026,0.0996,0.421,89,22,0.2472,0.017,0.0194,0.409
"1","expedited_i <=    0.50 & total_deductions_by_hh_size <= 1090.00 & unc_rawben_rel_max >    1.93 & unc_rawben_rel_max <=    2.39","ranger",162,45,0.2778,0.2041,99,22,0.2222,0.1128,0.109,0.479,103,26,0.2524,0.0201,0.0219,0.473
