"hh","rule","source","n_flagged_train","errors_train","precision_train","precision_train_lcb","n_flagged_holdout","errors_caught_holdout","precision_holdout","recall_holdout","dollar_recall_holdout","workload_pct_holdout","n_flagged_any","errors_caught_any","precision_any","recall_any","dollar_recall_any","workload_pct_any"
"1","medical_deductions >=  3.000 & months_since_cert_n < 30.000 & rawben_rel_max >=  0.988 & rawben_rel_max <  0.992","xgboost",26,8,0.3077,0.183,18,2,0.1111,0.0027,0.002,0.085,18,2,0.1111,0.0015,0.001,0.083
"1","medical_deductions >= 192 & medical_deductions < 200 & months_since_cert_n >=   2","xgboost",26,8,0.3077,0.183,10,1,0.1,0.0013,0.0013,0.047,10,1,0.1,8e-04,6e-04,0.046
"1","medical_deductions >= 105.000 & medical_deductions < 139.000 & unc_rawben_rel_max >=   0.423 & utilities < 789.000","xgboost",252,56,0.2222,0.1822,158,24,0.1519,0.032,0.0199,0.744,169,35,0.2071,0.0271,0.019,0.776
"1","rawben_rel_max >=   0.0859 & rawben_rel_max <   0.0920 & shelter_expenses_by_hh_size >= 611.0000 & total_deductions_by_hh_size < 614.0000","xgboost",66,17,0.2576,0.1798,10,0,0,0,0,0.047,10,0,0,0,0,0.046
"1","rawben_rel_max >=   0.0893 & rawben_rel_max <   0.0962 & utilities >= 530.0000","xgboost",48,13,0.2708,0.1797,38,6,0.1579,0.008,0.0075,0.179,38,6,0.1579,0.0046,0.0036,0.175
"1","medical_deductions > 396.000 & rawben_rel_max <=   0.996","ranger_mtry1",113,27,0.2389,0.1795,58,12,0.2069,0.016,0.0248,0.273,59,13,0.2203,0.0101,0.0122,0.271
"1","months_since_cert_n <   16.000 & rawben_rel_max <    0.992 & total_deductions_by_hh_size >= 1290.000","xgboost",99,24,0.2424,0.179,63,14,0.2222,0.0187,0.0211,0.297,72,23,0.3194,0.0178,0.0184,0.331
"1","medical_deductions > 386.000 & rawben_rel_max <=   0.996","ranger_mtry1",123,29,0.2358,0.1789,60,13,0.2167,0.0174,0.0261,0.283,61,14,0.2295,0.0108,0.0129,0.28
"1","medical_deductions >=   5.00 & medical_deductions <   8.00 & shelter_expenses_by_hh_size < 962.00 & unc_rawben_rel_max <   1.13","xgboost",31,9,0.2903,0.1774,18,8,0.4444,0.0107,0.0075,0.085,18,8,0.4444,0.0062,0.0036,0.083
"1","medical_deductions >= 101.00 & medical_deductions < 133.00 & rawben_rel_max >=   0.22 & total_deductions_by_hh_size < 526.00","xgboost",105,25,0.2381,0.1768,88,11,0.125,0.0147,0.0094,0.415,92,15,0.163,0.0116,0.0077,0.423
