"state","error_frame","hh_size","rule_national","rule_tuned","tuned_is_national","qualified","train_n","train_errors","train_precision","train_dollars","test_n_tuned","test_precision_tuned","test_n_national","test_precision_national"
"Louisiana","underissuance","1","rawben_rel_max <   0.49100 & unc_rawben_rel_max >=  -0.00400 & unc_rawben_rel_max <  -0.00344 & utilities >= 424.00000","rawben_rel_max <   0.441900 & unc_rawben_rel_max >=  -0.003600 & unc_rawben_rel_max <  -0.003096 & utilities >= 381.600000",FALSE,FALSE,1,1,1,268,5,0.4,0,NA
"Louisiana","underissuance","1","elderly_disabled_i <=  0.50000 & rawben_rel_max <=  0.80200 & unc_rawben_rel_max > -0.00544 & unc_rawben_rel_max <= -0.00172","elderly_disabled_i <=  0.50000 & rawben_rel_max <=  0.80200 & unc_rawben_rel_max > -0.00544 & unc_rawben_rel_max <= -0.00172",TRUE,FALSE,2,1,0.5,194,2,0.5,2,0.5
"Louisiana","underissuance","1","months_since_cert_n >=  4.00000 & unc_rawben_rel_max >= -0.00400 & unc_rawben_rel_max < -0.00344","months_since_cert_n >=  3.60000 & unc_rawben_rel_max >= -0.00400 & unc_rawben_rel_max < -0.00258",FALSE,TRUE,7,3,0.429,564,6,0.333,6,0.333
"Louisiana","underissuance","1","rawben_rel_max <   0.80400 & unc_rawben_rel_max >=  -0.00400 & unc_rawben_rel_max <  -0.00344 & utilities >= 284.00000","rawben_rel_max <   0.723600 & unc_rawben_rel_max >=  -0.004000 & unc_rawben_rel_max <  -0.003096 & utilities >= 255.600000",FALSE,TRUE,7,3,0.429,532,5,0.4,5,0.4
"Louisiana","underissuance","1","months_since_cert_n >=  3.00000 & rawben_rel_max <  0.51600 & unc_rawben_rel_max >= -0.00400 & unc_rawben_rel_max < -0.00344","months_since_cert_n >=  3.300000 & rawben_rel_max <  0.464400 & unc_rawben_rel_max >= -0.004000 & unc_rawben_rel_max < -0.003096",FALSE,TRUE,7,3,0.429,564,6,0.333,6,0.333
"Louisiana","underissuance","1","unc_rawben_rel_max >=  -0.00400 & unc_rawben_rel_max <  -0.00344 & utilities >= 322.00000","unc_rawben_rel_max >=  -0.00400 & unc_rawben_rel_max <  -0.00258 & utilities >= 241.50000",FALSE,TRUE,7,3,0.429,532,5,0.4,5,0.4
"Louisiana","underissuance","1","months_since_cert_n >=  5.00000 & rawben_rel_max <  0.54600 & unc_rawben_rel_max >= -0.00400 & unc_rawben_rel_max < -0.00344","months_since_cert_n >=  4.500000 & rawben_rel_max <  0.491400 & unc_rawben_rel_max >= -0.003600 & unc_rawben_rel_max < -0.003096",FALSE,FALSE,1,1,1,226,4,0.25,4,0.25
"Louisiana","underissuance","1","shelter_expenses_by_hh_size >= 252.00000 & unc_rawben_rel_max >=  -0.00400 & unc_rawben_rel_max <  -0.00344","shelter_expenses_by_hh_size >= 189.00000 & unc_rawben_rel_max >=  -0.00400 & unc_rawben_rel_max <  -0.00258",FALSE,TRUE,9,4,0.444,758,6,0.333,6,0.333
"Louisiana","underissuance","1","rawben_rel_max <=   0.80200 & total_deductions_by_hh_size > 596.00000 & unc_rawben_rel_max >  -0.00915 & unc_rawben_rel_max <=  -0.00372","rawben_rel_max <=   0.721800 & total_deductions_by_hh_size > 536.400000 & unc_rawben_rel_max >  -0.008235 & unc_rawben_rel_max <=  -0.004092",FALSE,FALSE,1,1,1,268,0,NA,0,NA
"Louisiana","underissuance","1","unc_rawben_rel_max >= -0.00400 & unc_rawben_rel_max < -0.00344","unc_rawben_rel_max >= -0.00360 & unc_rawben_rel_max < -0.00258",FALSE,FALSE,2,2,1,494,6,0.333,6,0.333
