"hh_size","rule_id","rule","n_conditions","role","coefficient","importance","workload_pct","n_flagged","errors_caught","clean_flagged","precision","recall","dollar_recall","lift","base_rate","error_tag"
"4+","rule834","percent_abawd < 0.6333 & rawearn >= 26",2,"INCLUDE",0.066,0.033,56.2,6564,552,6012,0.084,0.709,0.629,1.26,0.067,"earned_overissuance"
"4+","rule1059","rawearn >= 151.5 & utilities >= 304.5",2,"INCLUDE",0.139,0.069,45.7,5336,438,4898,0.082,0.562,0.515,1.23,0.067,"earned_overissuance"
"4+","rule911","married >= 0.5",1,"INCLUDE",-0.074,0.035,33.2,3881,319,3562,0.082,0.409,0.399,1.23,0.067,"earned_overissuance"
"4+","rule323","shelter_expenses >= 1698 & utilities < 851",2,"INCLUDE",0.248,0.08,11.9,1388,111,1277,0.08,0.142,0.158,1.2,0.067,"earned_overissuance"
"4+","rule695","rawunearn < 206",1,"INCLUDE",-0.16,0.078,60.6,7084,561,6523,0.079,0.72,0.697,1.19,0.067,"earned_overissuance"
"4+","rule1039","unc_rawben_rel_max < 1.38 & rawgross >= 1154",2,"INCLUDE",0.096,0.047,57.9,6761,533,6228,0.079,0.684,0.596,1.18,0.067,"earned_overissuance"
"4+","rule405","rawearn >= 604.5 & total_deductions < 233.4 & shelter_expenses >= 275",3,"INCLUDE",0.528,0.045,0.7,84,6,78,0.071,0.008,0.009,1.07,0.067,"earned_overissuance"
"4+","rule581","rawearn >= 4237",1,"SKIP",-0.396,0.058,2.2,259,27,232,0.104,0.035,0.019,1.56,0.067,"earned_overissuance"
"4+","rule761","utilities < 889 & rawearn >= 2154",2,"SKIP",-0.074,0.032,25.6,2989,233,2756,0.078,0.299,0.209,1.17,0.067,"earned_overissuance"
"4+","rule148","unc_rawben_rel_max < 1.385 & rawearn >= 1022 & rawgross >= 1173 & months_since_cert_n < 5.5",4,"SKIP",0.289,0.135,32.3,3778,291,3487,0.077,0.374,0.298,1.16,0.067,"earned_overissuance"
"4+","rule991","rawearn >= 243 & rawben_rel_max < 0.6066 & rawgross < 3146",3,"SKIP",0.254,0.09,14.8,1729,109,1620,0.063,0.14,0.091,0.95,0.067,"earned_overissuance"
"4+","rule1082","shelter_expenses < 1274 & cat_elig < 2.5",2,"SKIP",0.005,0.002,68.3,7984,432,7552,0.054,0.555,0.536,0.81,0.067,"earned_overissuance"
"4+","rule765","utilities >= 889 & shelter_expenses < 1618",2,"SKIP",0.176,0.024,2,228,11,217,0.048,0.014,0.014,0.72,0.067,"earned_overissuance"
"4+","rule3","rawearn >= 1022 & rawben_rel_max < 0.3136",2,"SKIP",0.202,0.052,7,817,37,780,0.045,0.047,0.02,0.68,0.067,"earned_overissuance"
"4+","rule1027","months_since_cert_n >= 7.5 & rawearn < 773.5",2,"SKIP",0.084,0.026,10.5,1222,55,1167,0.045,0.071,0.101,0.68,0.067,"earned_overissuance"
"4+","rule88","unc_rawben_rel_max < 1.376 & rawearn < 769",2,"SKIP",0,0,50.7,5925,256,5669,0.043,0.329,0.417,0.65,0.067,"earned_overissuance"
"4+","rule309","unc_rawben_rel_max < 1.385 & rawearn < 606",2,"SKIP",0.012,0.006,49.1,5742,242,5500,0.042,0.311,0.397,0.63,0.067,"earned_overissuance"
"4+","rule294","rawearn < 1001 & unc_rawben_rel_max < 1.18",2,"SKIP",0.111,0.055,44.7,5228,184,5044,0.035,0.236,0.305,0.53,0.067,"earned_overissuance"
"4+","rule835","percent_abawd < 0.6333 & rawearn >= 26 & rawben_rel_max >= 0.9517",3,"SKIP",0.742,0.198,7.7,902,22,880,0.024,0.028,0.038,0.37,0.067,"earned_overissuance"
"4+","rule488","rawearn >= 3.5 & rawben_rel_max >= 0.9927",2,"SKIP",0.441,0.106,6.2,725,2,723,0.003,0.003,0.005,0.04,0.067,"earned_overissuance"
"4+","rule512","rawearn >= 121 & rawgross < 1892 & rawben_rel_max >= 0.9931",3,"SKIP",0.804,0.182,5.4,633,0,633,0,0,0,0,0.067,"earned_overissuance"
