"state","hh_size","variable","source_column","n_2024","n_nonzero","p0_defl","p1_defl","p20_defl","p30_defl","p40_defl","p50_defl","p60_defl","p70_defl","p90_defl","p99_defl","p100_defl","p0_usd","p1_usd","p20_usd","p30_usd","p40_usd","p50_usd","p60_usd","p70_usd","p90_usd","p99_usd","p100_usd"
"South Dakota","8","rawunearn_p","rawunearn",2,2,0,2.4471,3.0923,3.432,3.7716,4.1112,4.4508,4.7904,5.4696,5.7752,5.8092,0,768,970,1077,1183,1290,1396,1503,1716,1812,1822
"South Dakota","9","rawcsded_p","rawcsded",2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Dakota","9","rawdepded_p","rawdepded",2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Dakota","9","rawearn_p","rawearn",2,1,0,14.1951,14.1951,14.1951,14.1951,14.1951,14.1951,14.1951,14.1951,14.1951,14.1951,0,4453,4453,4453,4453,4453,4453,4453,4453,4453,4453
"South Dakota","9","rawgrinc_p","rawgross",2,1,0,14.1951,14.1951,14.1951,14.1951,14.1951,14.1951,14.1951,14.1951,14.1951,14.1951,0,4453,4453,4453,4453,4453,4453,4453,4453,4453,4453
"South Dakota","9","rawmedded_p","medical_deductions",2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Dakota","9","rawrent_p","rawrent",2,1,0,3.8891,3.8891,3.8891,3.8891,3.8891,3.8891,3.8891,3.8891,3.8891,3.8891,0,1220,1220,1220,1220,1220,1220,1220,1220,1220,1220
"South Dakota","9","rawunearn_p","rawunearn",2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Dakota","11","rawcsded_p","rawcsded",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Dakota","11","rawdepded_p","rawdepded",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Dakota","11","rawearn_p","rawearn",1,1,0,2.2123,2.2123,2.2123,2.2123,2.2123,2.2123,2.2123,2.2123,2.2123,2.2123,0,694,694,694,694,694,694,694,694,694,694
"South Dakota","11","rawgrinc_p","rawgross",1,1,0,5.4829,5.4829,5.4829,5.4829,5.4829,5.4829,5.4829,5.4829,5.4829,5.4829,0,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720
"South Dakota","11","rawmedded_p","medical_deductions",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Dakota","11","rawrent_p","rawrent",1,1,0,1.2942,1.2942,1.2942,1.2942,1.2942,1.2942,1.2942,1.2942,1.2942,1.2942,0,406,406,406,406,406,406,406,406,406,406
"South Dakota","11","rawunearn_p","rawunearn",1,1,0,3.2706,3.2706,3.2706,3.2706,3.2706,3.2706,3.2706,3.2706,3.2706,3.2706,0,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026
"Tennessee","1","rawcsded_p","rawcsded",526,6,0,0.3267,0.4782,0.5148,0.5515,0.6646,0.7778,0.8224,1.35,1.7847,1.833,0,103,150,162,173,209,244,258,423,560,575
"Tennessee","1","rawdepded_p","rawdepded",526,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tennessee","1","rawearn_p","rawearn",526,38,0,0.0394,0.6203,0.7192,1.0175,1.2964,1.5319,1.8167,3.2973,5.2437,5.6873,0,12,195,226,319,407,481,570,1034,1645,1784
"Tennessee","1","rawgrinc_p","rawgross",526,410,0,0.0971,2.4979,2.8926,2.9774,3.0061,3.0698,3.3245,4.1183,5.3102,6.672,0,30,784,907,934,943,963,1043,1292,1666,2093
"Tennessee","1","rawmedded_p","medical_deductions",526,40,0,0.0069,0.1447,0.2693,0.3443,0.4208,0.4393,0.4463,0.7443,1.7994,1.8712,0,2,45,84,108,132,138,140,234,564,587
"Tennessee","1","rawrent_p","rawrent",526,314,0,0.0118,0.6376,0.8607,0.957,1.1954,1.4026,1.7383,2.5343,3.9677,6.2161,0,4,200,270,300,375,440,545,795,1245,1950
"Tennessee","1","rawunearn_p","rawunearn",526,382,0,0.1184,2.7032,2.9136,3.0061,3.0061,3.0698,3.35,4.1135,4.8612,6.672,0,37,848,914,943,943,963,1051,1290,1525,2093
"Tennessee","2","rawcsded_p","rawcsded",173,1,0,0.9563,0.9563,0.9563,0.9563,0.9563,0.9563,0.9563,0.9563,0.9563,0.9563,0,300,300,300,300,300,300,300,300,300,300
"Tennessee","2","rawdepded_p","rawdepded",173,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tennessee","2","rawearn_p","rawearn",173,46,0,0.0046,0.6376,0.9752,2.123,2.9224,3.4268,4.074,5.7109,6.6857,6.7517,0,1,200,306,666,917,1075,1278,1792,2097,2118
"Tennessee","2","rawgrinc_p","rawgross",173,131,0,0.1594,1.3006,2.1741,2.9136,3.1941,3.6468,4.2078,5.6328,6.7077,7.6697,0,50,408,682,914,1002,1144,1320,1767,2104,2406
"Tennessee","2","rawmedded_p","medical_deductions",173,3,0,0.4275,0.4348,0.4386,0.4425,0.4463,0.5598,0.6733,0.9002,1.0024,1.0137,0,134,136,138,139,140,176,211,282,314,318
"Tennessee","2","rawrent_p","rawrent",173,91,0,0.0332,0.7077,1.0615,1.3484,1.4887,1.7469,2.2155,3.4268,6.2324,6.5508,0,10,222,333,423,467,548,695,1075,1955,2055
"Tennessee","2","rawunearn_p","rawunearn",173,103,0,0.1594,0.9563,1.242,2.329,2.9582,3.3229,3.7883,5.4638,6.0121,7.6697,0,50,300,390,731,928,1042,1188,1714,1886,2406
"Tennessee","3","rawcsded_p","rawcsded",107,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tennessee","3","rawdepded_p","rawdepded",107,5,0,0.5121,0.6114,0.716,0.8728,1.0296,1.4402,1.8508,2.1422,2.1938,2.1996,0,161,192,225,274,323,452,581,672,688,690
"Tennessee","3","rawearn_p","rawearn",107,47,0,0.1032,1.6672,2.6229,2.9661,3.344,4.0561,4.8677,5.9541,7.7347,7.8036,0,32,523,823,930,1049,1272,1527,1868,2426,2448
"Tennessee","3","rawgrinc_p","rawgross",107,82,0,0.3022,1.6181,2.9174,3.0061,3.3976,4.0391,4.4437,6.4896,7.8266,7.9248,0,95,508,915,943,1066,1267,1394,2036,2455,2486
"Tennessee","3","rawmedded_p","medical_deductions",107,2,0,1.0123,1.0456,1.0631,1.0807,1.0982,1.1157,1.1332,1.1683,1.1841,1.1858,0,318,328,334,339,344,350,356,366,371,372
"Tennessee","3","rawrent_p","rawrent",107,55,0,0.1793,0.8843,1.1234,1.4268,1.7533,1.9764,2.2741,3.7227,5.3334,5.738,0,56,277,352,448,550,620,713,1168,1673,1800
"Tennessee","3","rawunearn_p","rawunearn",107,53,0,0.1242,0.7398,1.0558,1.3977,2.4917,2.9429,3.0316,4.4418,7.5186,7.9248,0,39,232,331,438,782,923,951,1393,2359,2486
"Tennessee","4","rawcsded_p","rawcsded",67,2,0,0.67,0.7415,0.7791,0.8167,0.8543,0.8919,0.9296,1.0048,1.0386,1.0424,0,210,233,244,256,268,280,292,315,326,327
"Tennessee","4","rawdepded_p","rawdepded",67,3,0,0.8334,1.0418,1.1514,1.2611,1.3707,1.4351,1.4995,1.6283,1.6863,1.6927,0,261,327,361,396,430,450,470,511,529,531
"Tennessee","4","rawearn_p","rawearn",67,33,0,0.1956,2.4921,3.7973,4.2416,4.7689,5.6117,6.2467,8.2047,9.3107,9.3688,0,61,782,1191,1331,1496,1760,1960,2574,2921,2939
"Tennessee","4","rawgrinc_p","rawgross",67,59,0,0.1345,2.3463,3.0061,3.2152,4.1026,4.3634,5.7482,7.9165,9.2634,9.3688,0,42,736,943,1009,1287,1369,1803,2483,2906,2939
"Tennessee","4","rawmedded_p","medical_deductions",67,1,0,0.4463,0.4463,0.4463,0.4463,0.4463,0.4463,0.4463,0.4463,0.4463,0.4463,0,140,140,140,140,140,140,140,140,140,140
"Tennessee","4","rawrent_p","rawrent",67,43,0,0.1807,1.0035,1.2751,1.5327,1.9987,2.2397,2.4909,3.6608,6.1603,7.3318,0,57,315,400,481,627,703,781,1148,1932,2300
"Tennessee","4","rawunearn_p","rawunearn",67,36,0,0.061,1.036,1.4871,2.5121,2.9136,3.0061,3.0523,4.9809,6.1266,6.1779,0,19,325,467,788,914,943,958,1562,1922,1938
"Tennessee","5","rawcsded_p","rawcsded",36,1,0,0.7396,0.7396,0.7396,0.7396,0.7396,0.7396,0.7396,0.7396,0.7396,0.7396,0,232,232,232,232,232,232,232,232,232,232
"Tennessee","5","rawdepded_p","rawdepded",36,2,0,0.5484,0.5508,0.5521,0.5534,0.5547,0.5559,0.5572,0.5598,0.5609,0.561,0,172,173,173,174,174,174,175,176,176,176
"Tennessee","5","rawearn_p","rawearn",36,24,0,0.2792,3.3026,3.9551,4.8652,5.3985,5.7799,6.6822,9.3997,10.2596,10.3028,0,88,1036,1241,1526,1694,1813,2096,2949,3218,3232
"Tennessee","5","rawgrinc_p","rawgross",36,33,0,0.6376,2.964,3.6016,4.0542,5.5339,6.3832,6.9735,9.9668,12.1215,12.9774,0,200,930,1130,1272,1736,2002,2188,3127,3803,4071
"Tennessee","5","rawmedded_p","medical_deductions",36,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tennessee","5","rawrent_p","rawrent",36,24,0,0.1407,1.5939,1.8808,2.0816,2.2059,2.3679,2.7255,4.3038,6.7188,7.2298,0,44,500,590,653,692,743,855,1350,2108,2268
"Tennessee","5","rawunearn_p","rawunearn",36,19,0,0.1193,0.6376,0.8785,1.5493,2.1071,2.8881,3.7507,6.855,8.2999,8.4284,0,37,200,276,486,661,906,1177,2150,2604,2644
"Tennessee","6","rawcsded_p","rawcsded",11,1,0,0.0638,0.0638,0.0638,0.0638,0.0638,0.0638,0.0638,0.0638,0.0638,0.0638,0,20,20,20,20,20,20,20,20,20,20
"Tennessee","6","rawdepded_p","rawdepded",11,1,0,1.1093,1.1093,1.1093,1.1093,1.1093,1.1093,1.1093,1.1093,1.1093,1.1093,0,348,348,348,348,348,348,348,348,348,348
"Tennessee","6","rawearn_p","rawearn",11,6,0,4.3407,5.1091,6.8325,8.5559,8.7871,9.0182,9.1393,10.3315,11.2955,11.4026,0,1362,1603,2143,2684,2756,2829,2867,3241,3543,3577
"Tennessee","6","rawgrinc_p","rawgross",11,10,0,0.1967,1.6149,3.5123,4.7856,7.0637,9.0182,9.0909,9.5636,11.2187,11.4026,0,62,507,1102,1501,2216,2829,2852,3000,3519,3577
"Tennessee","6","rawmedded_p","medical_deductions",11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tennessee","6","rawrent_p","rawrent",11,7,0,0.6998,1.2515,1.4772,1.569,1.5939,1.7851,1.9337,2.2333,2.5243,2.5566,0,220,393,463,492,500,560,607,701,792,802
"Tennessee","6","rawunearn_p","rawunearn",11,5,0,0.1086,0.6586,0.9187,1.1495,1.3803,1.4976,1.6149,6.0803,8.7244,9.0182,0,34,207,288,361,433,470,507,1907,2737,2829
"Tennessee","7","rawcsded_p","rawcsded",11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tennessee","7","rawdepded_p","rawdepded",11,1,0,1.5078,1.5078,1.5078,1.5078,1.5078,1.5078,1.5078,1.5078,1.5078,1.5078,0,473,473,473,473,473,473,473,473,473,473
"Tennessee","7","rawearn_p","rawearn",11,6,0,4.9468,7.963,8.8221,9.6812,10.1116,10.5419,10.789,12.767,14.3248,14.4979,0,1552,2498,2768,3037,3172,3307,3384,4005,4494,4548
"Tennessee","7","rawgrinc_p","rawgross",11,8,0,0.6316,4.7918,5.1141,7.3299,9.4995,11.073,11.2024,12.2196,14.2701,14.4979,0,198,1503,1604,2299,2980,3474,3514,3833,4477,4548
"Tennessee","7","rawmedded_p","medical_deductions",11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tennessee","7","rawrent_p","rawrent",11,7,0,1.9605,2.7734,2.9646,3.0794,3.1559,3.175,3.2432,3.6666,3.9385,3.9688,0,615,870,930,966,990,996,1017,1150,1236,1245
"Tennessee","7","rawunearn_p","rawunearn",11,4,0,0.3303,0.5483,0.6631,0.869,1.1205,1.372,1.8655,3.8202,4.6998,4.7976,0,104,172,208,273,352,430,585,1198,1474,1505
"Tennessee","8","rawcsded_p","rawcsded",2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tennessee","8","rawdepded_p","rawdepded",2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tennessee","8","rawearn_p","rawearn",2,2,0,1.1365,2.0166,2.4798,2.9429,3.4061,3.8693,4.3325,5.2588,5.6757,5.722,0,357,633,778,923,1068,1214,1359,1650,1780,1795
"Tennessee","8","rawgrinc_p","rawgross",2,2,0,1.1365,2.0166,2.4798,2.9429,3.4061,3.8693,4.3325,5.2588,5.6757,5.722,0,357,633,778,923,1068,1214,1359,1650,1780,1795
"Tennessee","8","rawmedded_p","medical_deductions",2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tennessee","8","rawrent_p","rawrent",2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tennessee","8","rawunearn_p","rawunearn",2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tennessee","9","rawcsded_p","rawcsded",4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tennessee","9","rawdepded_p","rawdepded",4,1,0,1.715,1.715,1.715,1.715,1.715,1.715,1.715,1.715,1.715,1.715,0,538,538,538,538,538,538,538,538,538,538
"Tennessee","9","rawearn_p","rawearn",4,3,0,6.5982,6.9531,7.1399,7.3267,7.5135,7.8725,8.2314,8.9493,9.2724,9.3083,0,2070,2181,2240,2298,2357,2470,2582,2807,2909,2920
"Tennessee","9","rawgrinc_p","rawgross",4,4,0,3.6816,7.1285,8.9426,10.5821,12.1342,13.6863,14.876,15.8055,16.2238,16.2703,0,1155,2236,2805,3320,3806,4293,4667,4958,5089,5104
"Tennessee","9","rawmedded_p","medical_deductions",4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tennessee","9","rawrent_p","rawrent",4,3,0,2.7319,3.1559,3.379,3.6022,3.8253,4.2078,4.5904,5.3554,5.6997,5.738,0,857,990,1060,1130,1200,1320,1440,1680,1788,1800
"Tennessee","9","rawunearn_p","rawunearn",4,4,0,2.0778,2.9136,3.3535,4.1925,5.2311,6.2697,7.08,7.7877,8.1062,8.1415,0,652,914,1052,1315,1641,1967,2221,2443,2543,2554
"Tennessee","10","rawcsded_p","rawcsded",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tennessee","10","rawdepded_p","rawdepded",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tennessee","10","rawearn_p","rawearn",1,1,0,9.117,9.117,9.117,9.117,9.117,9.117,9.117,9.117,9.117,9.117,0,2860,2860,2860,2860,2860,2860,2860,2860,2860,2860
"Tennessee","10","rawgrinc_p","rawgross",1,1,0,9.5505,9.5505,9.5505,9.5505,9.5505,9.5505,9.5505,9.5505,9.5505,9.5505,0,2996,2996,2996,2996,2996,2996,2996,2996,2996,2996
"Tennessee","10","rawmedded_p","medical_deductions",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tennessee","10","rawrent_p","rawrent",1,1,0,2.8403,2.8403,2.8403,2.8403,2.8403,2.8403,2.8403,2.8403,2.8403,2.8403,0,891,891,891,891,891,891,891,891,891,891
"Tennessee","10","rawunearn_p","rawunearn",1,1,0,0.4335,0.4335,0.4335,0.4335,0.4335,0.4335,0.4335,0.4335,0.4335,0.4335,0,136,136,136,136,136,136,136,136,136,136
"Texas","1","rawcsded_p","rawcsded",386,9,0,0.0649,0.343,0.5445,0.7734,1.0998,1.3752,1.4727,1.5014,1.5359,1.5397,0,20,108,171,243,345,431,462,471,482,483
"Texas","1","rawdepded_p","rawdepded",386,1,0,0.6917,0.6917,0.6917,0.6917,0.6917,0.6917,0.6917,0.6917,0.6917,0.6917,0,217,217,217,217,217,217,217,217,217,217
"Texas","1","rawearn_p","rawearn",386,42,0,0.0456,1.0054,1.2333,1.7565,2.19,2.7714,3.2455,4.5142,8.4878,10,0,14,315,387,551,687,869,1018,1416,2663,3137
"Texas","1","rawgrinc_p","rawgross",386,312,0,0.3188,2.628,2.9774,3.0061,3.0698,3.2075,3.5199,4.6197,6.2015,10,0,100,824,934,943,963,1006,1104,1449,1945,3137
"Texas","1","rawmedded_p","medical_deductions",386,32,0,0.0894,0.4303,0.4303,0.4303,0.4463,0.4463,0.4463,0.6432,1.2271,1.2528,0,28,135,135,135,140,140,140,202,385,393
"Texas","1","rawrent_p","rawrent",386,266,0,0.0148,0.5324,0.7077,0.9563,1.1603,1.4345,1.5939,2.5151,3.5169,4.7816,0,5,167,222,300,364,450,500,789,1103,1500
"Texas","1","rawunearn_p","rawunearn",386,275,0,0.3188,2.9104,3.0061,3.0061,3.0698,3.2133,3.5333,4.5738,5.7789,6.2958,0,100,913,943,943,963,1008,1108,1435,1813,1975
"Texas","2","rawcsded_p","rawcsded",143,1,0,0.8639,0.8639,0.8639,0.8639,0.8639,0.8639,0.8639,0.8639,0.8639,0.8639,0,271,271,271,271,271,271,271,271,271,271
"Texas","2","rawdepded_p","rawdepded",143,6,0,0.1753,0.4782,0.585,0.6917,0.6917,0.6917,0.7603,1.4504,2.0099,2.072,0,55,150,184,217,217,217,238,455,630,650
"Texas","2","rawearn_p","rawearn",143,53,0,0.316,1.6015,2.3959,3.0067,3.3631,3.9809,4.9589,6.0944,7.481,7.5805,0,99,502,752,943,1055,1249,1556,1912,2347,2378
"Texas","2","rawgrinc_p","rawgross",143,113,0,0.2627,2.1269,2.9442,3.434,3.8636,4.5783,5.25,6.2474,7.8021,8.744,0,82,667,924,1077,1212,1436,1647,1960,2448,2743
"Texas","2","rawmedded_p","medical_deductions",143,8,0,0.1457,0.4303,0.4319,0.4431,0.7236,1.001,1.001,1.0937,1.2885,1.3102,0,46,135,136,139,227,314,314,343,404,411
"Texas","2","rawrent_p","rawrent",143,91,0,0.0685,0.51,0.7364,1.1157,1.409,1.6768,2.1071,3.5065,5.5869,5.7188,0,22,160,231,350,442,526,661,1100,1753,1794
"Texas","2","rawunearn_p","rawunearn",143,68,0,0.2956,1.6066,2.5509,3.1246,3.6611,4.3099,5.0701,5.8785,8.1332,8.744,0,93,504,800,980,1148,1352,1590,1844,2551,2743
"Texas","3","rawcsded_p","rawcsded",115,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texas","3","rawdepded_p","rawdepded",115,11,0,0.1122,0.1434,0.3124,0.4144,0.9786,1.036,1.1954,1.9127,2.059,2.0752,0,35,45,98,130,307,325,375,600,646,651
"Texas","3","rawearn_p","rawearn",115,66,0,0.0271,1.9318,2.5359,3.4141,4.3226,4.7848,5.4383,8.1862,10.3446,10.5228,0,8,606,796,1071,1356,1501,1706,2568,3245,3301
"Texas","3","rawgrinc_p","rawgross",115,91,0,0.1903,1.9318,2.5527,3.3121,4.3736,5.0874,6.1237,8.3073,10.4641,12.4036,0,60,606,801,1039,1372,1596,1921,2606,3283,3891
"Texas","3","rawmedded_p","medical_deductions",115,1,0,0.4303,0.4303,0.4303,0.4303,0.4303,0.4303,0.4303,0.4303,0.4303,0.4303,0,135,135,135,135,135,135,135,135,135,135
"Texas","3","rawrent_p","rawrent",115,80,0,0.0216,0.9232,1.2541,1.5939,1.774,2.0255,2.3216,3.8725,5.9375,6.0886,0,7,290,393,500,556,635,728,1215,1863,1910
"Texas","3","rawunearn_p","rawunearn",115,46,0,0.0046,0.9413,1.1125,1.6863,2.512,2.9136,3.0061,5.3905,7.8644,8.7408,0,1,295,349,529,788,914,943,1691,2467,2742
"Texas","4","rawcsded_p","rawcsded",103,3,0,0.1227,0.5164,0.7236,0.9308,1.138,1.2445,1.351,1.5639,1.6597,1.6704,0,39,162,227,292,357,390,424,491,521,524
"Texas","4","rawdepded_p","rawdepded",103,10,0,0.3997,0.7204,0.95,1.0762,1.2416,1.4657,1.6953,2.2238,3.4529,3.5894,0,125,226,298,338,390,460,532,698,1083,1126
"Texas","4","rawearn_p","rawearn",103,72,0,1.011,3.8081,4.5279,5.1533,6.613,7.6175,8.4638,10.1858,11.2624,11.8011,0,317,1195,1420,1617,2074,2390,2655,3195,3533,3702
"Texas","4","rawgrinc_p","rawgross",103,91,0,0.6054,3.7488,4.5043,5.671,6.3468,7.5454,8.6484,10.5865,12.5371,13.0794,0,190,1176,1413,1779,1991,2367,2713,3321,3933,4103
"Texas","4","rawmedded_p","medical_deductions",103,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texas","4","rawrent_p","rawrent",103,82,0,0.2684,1.138,1.5493,2.0937,2.249,2.7734,3.2923,4.3915,7.1342,7.6506,0,84,357,486,657,706,870,1033,1378,2238,2400
"Texas","4","rawunearn_p","rawunearn",103,48,0,0.0616,1.4077,1.7861,2.7217,3.0061,3.0188,3.6768,4.8326,6.4192,6.5285,0,19,442,560,854,943,947,1153,1516,2014,2048
"Texas","5","rawcsded_p","rawcsded",52,1,0,1.5174,1.5174,1.5174,1.5174,1.5174,1.5174,1.5174,1.5174,1.5174,1.5174,0,476,476,476,476,476,476,476,476,476,476
"Texas","5","rawdepded_p","rawdepded",52,6,0,0.2055,0.4144,0.5005,0.5865,0.7252,0.8639,2.1629,4.2875,5.0306,5.1132,0,64,130,157,184,228,271,678,1345,1578,1604
"Texas","5","rawearn_p","rawearn",52,38,0,1.6311,4.0121,4.5282,5.3274,6.3373,7.2866,7.7322,11.1517,12.1133,12.1262,0,512,1259,1421,1671,1988,2286,2426,3498,3800,3804
"Texas","5","rawgrinc_p","rawgross",52,47,0,1.1635,3.854,4.902,5.5745,6.57,7.9809,8.5253,11.2088,12.2175,12.2952,0,365,1209,1538,1749,2061,2504,2674,3516,3833,3857
"Texas","5","rawmedded_p","medical_deductions",52,2,0,0.0928,0.1607,0.1964,0.2321,0.2678,0.3035,0.3392,0.4106,0.4427,0.4463,0,29,50,62,73,84,95,106,129,139,140
"Texas","5","rawrent_p","rawrent",52,42,0,0.3179,1.0685,1.7973,2.2735,2.4865,2.7517,3.4087,4.6876,8.4453,10.577,0,100,335,564,713,780,863,1069,1470,2649,3318
"Texas","5","rawunearn_p","rawunearn",52,24,0,0.1037,0.7969,1.0252,1.4836,2.4737,2.9544,3.0536,4.7274,11.7254,11.8999,0,33,250,322,465,776,927,958,1483,3678,3733
"Texas","6","rawcsded_p","rawcsded",24,1,0,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0,1,1,1,1,1,1,1,1,1,1
"Texas","6","rawdepded_p","rawdepded",24,2,0,0.5403,1.7214,2.343,2.9646,3.5862,4.2078,4.8295,6.0727,6.6321,6.6943,0,170,540,735,930,1125,1320,1515,1905,2080,2100
"Texas","6","rawearn_p","rawearn",24,19,0,0.0446,4.5317,5.4625,6.2321,6.5158,8.2716,9.518,12.415,14.0283,14.0421,0,14,1422,1714,1955,2044,2595,2986,3895,4401,4405
"Texas","6","rawgrinc_p","rawgross",24,23,0,0.8836,5.0022,5.5218,6.3468,6.5477,8.8518,9.6277,11.8897,14.8284,15.0717,0,277,1569,1732,1991,2054,2777,3020,3730,4652,4728
"Texas","6","rawmedded_p","medical_deductions",24,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texas","6","rawrent_p","rawrent",24,22,0,0.0779,0.8581,1.6484,2.3589,3.2595,3.7214,4.2091,5.6742,6.5035,6.6943,0,24,269,517,740,1023,1167,1320,1780,2040,2100
"Texas","6","rawunearn_p","rawunearn",24,11,0,0.4444,1.2751,2.853,3.0061,3.7679,4.0548,5.4096,5.977,6.307,6.3436,0,139,400,895,943,1182,1272,1697,1875,1978,1990
"Texas","7","rawcsded_p","rawcsded",4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texas","7","rawdepded_p","rawdepded",4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texas","7","rawearn_p","rawearn",4,3,0,3.9735,4.0038,4.0198,4.0357,4.0516,4.4131,4.7746,5.4976,5.823,5.8591,0,1246,1256,1261,1266,1271,1384,1498,1725,1827,1838
"Texas","7","rawgrinc_p","rawgross",4,4,0,1.4451,2.9768,3.7829,4.4131,4.9554,5.4976,6.3663,9.4093,10.7787,10.9308,0,453,934,1187,1384,1555,1725,1997,2952,3381,3429
"Texas","7","rawmedded_p","medical_deductions",4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texas","7","rawrent_p","rawrent",4,3,0,2.016,2.2231,2.3322,2.4412,2.5502,2.869,3.1878,3.8253,4.1122,4.1441,0,632,697,732,766,800,900,1000,1200,1290,1300
"Texas","7","rawunearn_p","rawunearn",4,2,0,1.4205,2.4834,3.0428,3.6023,4.1617,4.7211,5.2806,6.3994,6.9029,6.9589,0,446,779,955,1130,1306,1481,1657,2008,2165,2183
"Texas","8","rawcsded_p","rawcsded",2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texas","8","rawdepded_p","rawdepded",2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texas","8","rawearn_p","rawearn",2,1,0,10.7077,10.7077,10.7077,10.7077,10.7077,10.7077,10.7077,10.7077,10.7077,10.7077,0,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359
"Texas","8","rawgrinc_p","rawgross",2,1,0,12.2633,12.2633,12.2633,12.2633,12.2633,12.2633,12.2633,12.2633,12.2633,12.2633,0,3847,3847,3847,3847,3847,3847,3847,3847,3847,3847
