"hh_size","rule_id","rule","n_conditions","role","coefficient","importance","workload_pct","n_flagged","errors_caught","clean_flagged","precision","recall","dollar_recall","lift","base_rate","error_tag"
"1","R477","cat_elig > 0 & rawunearn <= 25 & unc_rawben_rel_max > 2.658363 & months_since_cert_n <= 5",4,"INCLUDE",0.743,0.743,0.2,18,7,11,0.389,0.009,0.011,5.83,0.067,"earned_overissuance"
"1","R265","children_i <= 0 & rawben_rel_max > 0.2775801 & rawben_rel_max <= 0.975945 & medical_deductions <= 135 & shelter_expenses > 1866 & rawearn <= 1",6,"INCLUDE",0.746,0.746,0.1,13,5,8,0.385,0.006,0.007,5.77,0.067,"earned_overissuance"
"1","R799","children_i <= 0 & total_deductions > 108.2 & cat_elig > 0 & shelter_expenses <= 11 & rawunearn <= 183 & months_since_cert_n <= 5",6,"INCLUDE",0.711,0.711,0.4,52,20,32,0.385,0.025,0.027,5.77,0.067,"earned_overissuance"
"1","R144","elderly_disabled_i <= 0 & rawunearn > 0 & rawgross <= 2 & months_since_cert_n <= 10",4,"INCLUDE",0.656,0.656,0.1,13,5,8,0.385,0.006,0.008,5.77,0.067,"earned_overissuance"
"1","R207","total_deductions <= 1179 & rawben_rel_max > 0.2775801 & rawben_rel_max <= 0.975945 & shelter_expenses <= 2000 & rawearn > 3 & count_divisible_by_100 <= 1",6,"INCLUDE",0.554,0.554,4.3,509,196,313,0.385,0.247,0.19,5.78,0.067,"earned_overissuance"
"1","R468","total_deductions <= 1177 & rawben_rel_max > 0.264 & rawben_rel_max <= 0.9690722 & rawunearn <= 25",4,"INCLUDE",0.565,0.565,3.6,425,163,262,0.384,0.206,0.163,5.75,0.067,"earned_overissuance"
"1","R713","total_deductions > 1279 & cat_elig > 0 & utilities <= 1020 & rawunearn <= 646 & months_since_cert_n > 3",5,"INCLUDE",0.639,0.639,0.4,47,18,29,0.383,0.023,0.026,5.74,0.067,"earned_overissuance"
"1","R241","medical_deductions <= 198 & utilities <= 757 & homeless == FALSE & percent_abawd > 0 & unc_rawben_rel_max > 1.876",5,"INCLUDE",0.591,0.591,0.9,102,39,63,0.382,0.049,0.057,5.74,0.067,"earned_overissuance"
"1","R684","total_deductions > 57 & total_deductions <= 916.2 & cat_elig > 0 & utilities <= 922 & rawearn <= 0 & rawunearn <= 25 & months_since_cert_n > 4",7,"INCLUDE",0.601,0.601,2.6,313,119,194,0.38,0.15,0.178,5.7,0.067,"earned_overissuance"
"1","R36","children_i <= 0 & elderly_disabled_i <= 0 & total_deductions <= 182 & expedited_i <= 0 & utilities <= 49 & unc_rawben_rel_max > 1.231317 & unc_rawben_rel_max <= 1.392",7,"INCLUDE",0.634,0.634,0.3,37,14,23,0.378,0.018,0.018,5.68,0.067,"earned_overissuance"
"1","R706","children_i <= 0 & total_deductions > 1099.2 & total_deductions <= 1170 & rawben_rel_max > 0.2846975 & rawunearn <= 715 & months_since_cert_n <= 3",6,"INCLUDE",0.907,0.907,0.1,8,3,5,0.375,0.004,0.002,5.62,0.067,"earned_overissuance"
"1","R407","cat_elig > 0 & homeless == FALSE & rawunearn > 248 & rawunearn <= 264 & months_since_cert_n > 0 & months_since_cert_n <= 7",6,"INCLUDE",0.867,0.867,0.1,8,3,5,0.375,0.004,0.002,5.62,0.067,"earned_overissuance"
"1","R514","rawben_rel_max <= 0.975945 & utilities > 965 & utilities <= 1002",3,"INCLUDE",0.823,0.823,0.2,24,9,15,0.375,0.011,0.013,5.62,0.067,"earned_overissuance"
