"state","error_frame","hh_size","rule_national","rule_tuned","tuned_is_national","qualified","train_n","train_errors","train_precision","train_dollars","test_n_tuned","test_precision_tuned","test_n_national","test_precision_national"
"Washington","unearned_income","2-3","unc_rawben_rel_max >   1.98 & unc_rawben_rel_max <=   2.30 & utilities > 462.00","unc_rawben_rel_max >   1.485 & unc_rawben_rel_max <=   2.070 & utilities > 462.000",FALSE,FALSE,7,2,0.286,804,0,NA,0,NA
"Washington","unearned_income","2-3","unc_rawben_rel_max >   1.98 & utilities > 590.00","unc_rawben_rel_max >   1.485 & utilities > 442.500",FALSE,FALSE,13,3,0.231,971,2,1,0,NA
"Washington","unearned_income","1","homeless <=   0.50 & unc_rawben_rel_max >   1.93 & unc_rawben_rel_max <=   2.96 & utilities <= 302.00","homeless <=   0.450 & unc_rawben_rel_max >   1.737 & unc_rawben_rel_max <=   2.664 & utilities <= 271.800",FALSE,FALSE,10,1,0.1,230,4,0,3,0.333
"Washington","unearned_income","1","months_since_cert_n >   6.50 & percent_abawd <=   0.50 & unc_rawben_rel_max >   1.95 & utilities <= 606.00","months_since_cert_n >   5.850 & percent_abawd <=   0.450 & unc_rawben_rel_max >   1.755 & utilities <= 545.400",FALSE,FALSE,8,0,0,0,5,0.2,1,0
"Washington","unearned_income","1","months_since_cert_n >    7.50 & shelter_expenses_by_hh_size <= 1330.00 & unc_rawben_rel_max >    1.93 & utilities <=  678.00","months_since_cert_n >    6.750 & shelter_expenses_by_hh_size <= 1197.000 & unc_rawben_rel_max >    1.737 & utilities <=  610.200",FALSE,FALSE,8,0,0,0,2,0,1,0
"Washington","unearned_income","1","married <=   0.50 & unc_rawben_rel_max >   1.93 & utilities >  14.50 & utilities <= 302.00","married <=   0.50 & unc_rawben_rel_max >   1.93 & utilities >  14.50 & utilities <= 302.00",TRUE,FALSE,1,0,0,0,0,NA,0,NA
"Washington","unearned_income","1","shelter_expenses_by_hh_size <= 642.00 & total_deductions_by_hh_size <= 758.00 & unc_rawben_rel_max >   1.93","shelter_expenses_by_hh_size <= 642.000 & total_deductions_by_hh_size <= 682.200 & unc_rawben_rel_max >   1.737",FALSE,FALSE,16,1,0.062,230,1,0,0,NA
"Washington","unearned_income","2-3","count_divisible_by_100 <=   1.00 & unc_rawben_rel_max >   2.02 & utilities > 472.00","count_divisible_by_100 <=   0.750 & unc_rawben_rel_max >   1.515 & utilities > 354.000",FALSE,FALSE,2,0,0,0,1,1,0,NA
"Washington","unearned_income","2-3","months_since_cert_n > 5.5 & unc_rawben_rel_max > 1.8","months_since_cert_n > 4.125 & unc_rawben_rel_max > 1.350",FALSE,FALSE,21,0,0,0,5,0,0,NA
"Washington","unearned_income","2-3","cat_elig > 0.50 & expedited_i <= 0.50 & months_since_cert_n > 2.00 & unc_rawben_rel_max > 1.77","cat_elig > 0.50 & expedited_i <= 0.50 & months_since_cert_n > 2.00 & unc_rawben_rel_max > 1.77",TRUE,FALSE,1,1,1,512,0,NA,0,NA
"Washington","unearned_income","1","count_divisible_by_100 <=   0.50 & months_since_cert_n >   6.50 & unc_rawben_rel_max >   1.93 & utilities <= 664.00","count_divisible_by_100 <=   0.450 & months_since_cert_n >   5.850 & unc_rawben_rel_max >   1.737 & utilities <= 597.600",FALSE,FALSE,19,3,0.158,728,7,0.286,1,0
"Washington","unearned_income","1","expedited_i <=   0.50 & total_deductions_by_hh_size <= 639.00 & unc_rawben_rel_max >   1.93 & unc_rawben_rel_max <=   3.19","expedited_i <=   0.450 & total_deductions_by_hh_size <= 639.000 & unc_rawben_rel_max >   1.737 & unc_rawben_rel_max <=   2.871",FALSE,FALSE,23,3,0.13,690,13,0.154,0,NA
"Washington","unearned_income","2-3","count_divisible_by_100 >   0.5 & months_since_cert_n <=   3.5 & shelter_expenses_by_hh_size > 844.0 & utilities <= 568.0","count_divisible_by_100 >   0.5 & months_since_cert_n <=   3.5 & shelter_expenses_by_hh_size > 844.0 & utilities <= 568.0",TRUE,FALSE,3,3,1,814,0,NA,0,NA
"Washington","underissuance","1","total_deductions_by_hh_size > 62.20000 & unc_rawben_rel_max > -0.00544 & unc_rawben_rel_max <= -0.00172","total_deductions_by_hh_size > 62.20000 & unc_rawben_rel_max > -0.00544 & unc_rawben_rel_max <= -0.00172",TRUE,FALSE,1,0,0,0,0,NA,0,NA
"Washington","underissuance","1","months_since_cert_n <= 29.50000 & rawben_rel_max <=  0.80200 & unc_rawben_rel_max > -0.00744 & unc_rawben_rel_max <= -0.00172","months_since_cert_n <= 29.50000 & rawben_rel_max <=  0.80200 & unc_rawben_rel_max > -0.00744 & unc_rawben_rel_max <= -0.00172",TRUE,FALSE,1,0,0,0,0,NA,0,NA
"Washington","underissuance","1","percent_abawd >  0.75000 & rawben_rel_max <=  0.80200 & unc_rawben_rel_max > -0.00544 & unc_rawben_rel_max <=  0.00228","percent_abawd >  0.75000 & rawben_rel_max <=  0.80200 & unc_rawben_rel_max > -0.00544 & unc_rawben_rel_max <=  0.00228",TRUE,FALSE,1,0,0,0,0,NA,0,NA
"Washington","other_error","2-3","medical_deductions <= 747.000 & rawben_rel_max <=   0.996 & total_deductions_by_hh_size > 466.000 & unc_rawben_rel_max >   0.993","medical_deductions <= 747.000 & rawben_rel_max <=   0.996 & total_deductions_by_hh_size > 466.000 & unc_rawben_rel_max >   0.993",TRUE,FALSE,1,1,1,328,0,NA,0,NA
"Washington","other_error","2-3","months_since_cert_n <=  36.500 & rawben_rel_max >   0.993 & rawben_rel_max <=   0.996 & total_deductions_by_hh_size > 468.000","months_since_cert_n <=  36.500 & rawben_rel_max >   0.993 & rawben_rel_max <=   0.996 & total_deductions_by_hh_size > 468.000",TRUE,FALSE,1,1,1,328,0,NA,0,NA
"Washington","other_error","2-3","children_i <=   0.500 & rawben_rel_max >   0.994 & rawben_rel_max <=   0.996 & total_deductions_by_hh_size > 466.000","children_i <=   0.500 & rawben_rel_max >   0.994 & rawben_rel_max <=   0.996 & total_deductions_by_hh_size > 466.000",TRUE,FALSE,1,1,1,328,0,NA,0,NA
"Washington","other_error","2-3","rawben_rel_max >   0.993 & rawben_rel_max <=   0.995 & total_deductions_by_hh_size > 524.000","rawben_rel_max >   0.993 & rawben_rel_max <=   0.995 & total_deductions_by_hh_size > 524.000",TRUE,FALSE,1,1,1,328,0,NA,0,NA
"Washington","other_error","2-3","children_i <=   0.500 & rawben_rel_max >   0.993 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 559.000","children_i <=   0.500 & rawben_rel_max >   0.993 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 559.000",TRUE,FALSE,2,2,1,412,0,NA,0,NA
"Washington","other_error","2-3","elderly_disabled_i >   0.500 & rawben_rel_max >   0.993 & rawben_rel_max <=   0.998 & total_deductions_by_hh_size > 456.000","elderly_disabled_i >   0.500 & rawben_rel_max >   0.993 & rawben_rel_max <=   0.998 & total_deductions_by_hh_size > 456.000",TRUE,FALSE,1,1,1,328,0,NA,0,NA
"Washington","other_error","2-3","elderly_disabled_i >   0.500 & rawben_rel_max >   0.993 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 559.000","elderly_disabled_i >   0.500 & rawben_rel_max >   0.993 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 559.000",TRUE,FALSE,2,2,1,412,0,NA,0,NA
