"target","rep","arm","variant","budget","n_admitted","n_scanned","base_rate","n_deployed","workload","precision","dollar_recall","n_core","n_buffer","slack"
"North Dakota",1,"selfscored","common",0.1,36875,20000,0.0968,24,0.0991,0.2093,0.255,43,67,0
"North Dakota",1,"outoffold","own",0.05,36875,20000,0.0968,14,0.0484,0.1429,0.114,25,49,0
"North Dakota",1,"outoffold","own",0.1,36875,20000,0.0968,26,0.0991,0.1163,0.1772,52,73,0
"North Dakota",1,"selfscored","own",0.05,41541,20000,0.0968,17,0.0484,0.1905,0.1633,26,40,0
"North Dakota",1,"selfscored","own",0.1,41541,20000,0.0968,27,0.0991,0.2326,0.282,52,77,0
"North Dakota",2,"outoffold","common",0.05,36511,20000,0.0968,13,0.0484,0.1905,0.1278,27,37,0
"North Dakota",2,"outoffold","common",0.1,36511,20000,0.0968,21,0.0991,0.1628,0.2202,45,88,0
"North Dakota",2,"selfscored","common",0.05,36511,20000,0.0968,13,0.0484,0.1905,0.1474,21,30,0
"North Dakota",2,"selfscored","common",0.1,36511,20000,0.0968,21,0.0991,0.2326,0.2453,39,73,0
"North Dakota",2,"outoffold","own",0.05,36511,20000,0.0968,13,0.0484,0.1905,0.1278,27,37,0
"North Dakota",2,"outoffold","own",0.1,36511,20000,0.0968,21,0.0991,0.1628,0.2202,45,88,0
"North Dakota",2,"selfscored","own",0.05,41821,20000,0.0968,13,0.0484,0.1905,0.1474,24,31,0
"North Dakota",2,"selfscored","own",0.1,41821,20000,0.0968,21,0.0991,0.1628,0.2064,40,75,0
"North Dakota",3,"outoffold","common",0.05,38402,20000,0.0968,13,0.0484,0.1429,0.114,22,41,0
"North Dakota",3,"outoffold","common",0.1,38402,20000,0.0968,30,0.0991,0.1628,0.2198,49,75,0
"North Dakota",3,"selfscored","common",0.05,38402,20000,0.0968,15,0.0484,0.1905,0.1225,25,50,0
"North Dakota",3,"selfscored","common",0.1,38402,20000,0.0968,26,0.0991,0.1395,0.2064,46,93,0
"North Dakota",3,"outoffold","own",0.05,38402,20000,0.0968,13,0.0484,0.1429,0.114,22,41,0
"North Dakota",3,"outoffold","own",0.1,38402,20000,0.0968,30,0.0991,0.1628,0.2198,49,75,0
"North Dakota",3,"selfscored","own",0.05,40777,20000,0.0968,15,0.0484,0.2857,0.1685,27,51,0
"North Dakota",3,"selfscored","own",0.1,40777,20000,0.0968,28,0.0991,0.186,0.2264,57,91,0
"North Dakota",4,"outoffold","common",0.05,37609,20000,0.0968,13,0.0484,0.1905,0.1278,24,42,0
"North Dakota",4,"outoffold","common",0.1,37609,20000,0.0968,26,0.0991,0.1395,0.2117,45,77,0
"North Dakota",4,"selfscored","common",0.05,37609,20000,0.0968,16,0.0484,0.1905,0.1225,29,51,0
"North Dakota",4,"selfscored","common",0.1,37609,20000,0.0968,25,0.0991,0.1395,0.1857,48,93,0
"North Dakota",4,"outoffold","own",0.05,37609,20000,0.0968,13,0.0484,0.1905,0.1278,24,42,0
"North Dakota",4,"outoffold","own",0.1,37609,20000,0.0968,26,0.0991,0.1395,0.2117,45,77,0
"North Dakota",4,"selfscored","own",0.05,41674,20000,0.0968,16,0.0484,0.1905,0.1486,27,53,0
"North Dakota",4,"selfscored","own",0.1,41674,20000,0.0968,26,0.0991,0.1395,0.1857,52,96,0
"North Dakota",5,"outoffold","common",0.05,37278,20000,0.0968,14,0.0484,0.1905,0.1633,21,43,0
"North Dakota",5,"outoffold","common",0.1,37278,20000,0.0968,29,0.0991,0.1163,0.1722,47,67,0
"North Dakota",5,"selfscored","common",0.05,37278,20000,0.0968,17,0.0484,0.1429,0.114,28,44,0
"North Dakota",5,"selfscored","common",0.1,37278,20000,0.0968,28,0.0991,0.1163,0.1979,48,85,0
"North Dakota",5,"outoffold","own",0.05,37278,20000,0.0968,14,0.0484,0.1905,0.1633,21,43,0
"North Dakota",5,"outoffold","own",0.1,37278,20000,0.0968,29,0.0991,0.1163,0.1722,47,67,0
"North Dakota",5,"selfscored","own",0.05,41403,20000,0.0968,18,0.0484,0.1905,0.1252,25,50,0
"North Dakota",5,"selfscored","own",0.1,41403,20000,0.0968,28,0.0991,0.1628,0.2183,50,96,0
"Ohio",1,"outoffold","common",0.05,36875,20000,0.1017,23,0.0492,0.2955,0.1797,39,57,0
"Ohio",1,"outoffold","common",0.1,36875,20000,0.1017,36,0.0994,0.2247,0.2231,70,154,0
"Ohio",1,"selfscored","common",0.05,36875,20000,0.1017,17,0.0492,0.3182,0.2026,43,49,0
"Ohio",1,"selfscored","common",0.1,36875,20000,0.1017,29,0.0994,0.2921,0.3143,68,152,0
"Ohio",1,"outoffold","own",0.05,36875,20000,0.1017,23,0.0492,0.2955,0.1797,39,57,0
"Ohio",1,"outoffold","own",0.1,36875,20000,0.1017,36,0.0994,0.2247,0.2231,70,154,0
"Ohio",1,"selfscored","own",0.05,41541,20000,0.1017,19,0.0492,0.3182,0.1627,53,57,0
"Ohio",1,"selfscored","own",0.1,41541,20000,0.1017,38,0.0994,0.2921,0.3143,76,160,0
"Ohio",2,"outoffold","common",0.05,36511,20000,0.1017,21,0.0492,0.25,0.165,35,52,0
"Ohio",2,"outoffold","common",0.1,36511,20000,0.1017,39,0.0994,0.2022,0.2255,61,149,0
"Ohio",2,"selfscored","common",0.05,36511,20000,0.1017,17,0.0492,0.25,0.1324,36,59,0
"Ohio",2,"selfscored","common",0.1,36511,20000,0.1017,34,0.0994,0.2247,0.24,68,147,0
"Ohio",2,"outoffold","own",0.05,36511,20000,0.1017,21,0.0492,0.25,0.165,35,52,0
"Ohio",2,"outoffold","own",0.1,36511,20000,0.1017,39,0.0994,0.2022,0.2255,61,149,0
"Ohio",2,"selfscored","own",0.05,41821,20000,0.1017,21,0.0492,0.25,0.1253,39,67,0
"Ohio",2,"selfscored","own",0.1,41821,20000,0.1017,43,0.0994,0.2247,0.2337,59,188,0
"Ohio",3,"outoffold","common",0.05,38402,20000,0.1017,23,0.0492,0.2955,0.1556,35,63,0
"Ohio",3,"outoffold","common",0.1,38402,20000,0.1017,33,0.0994,0.2472,0.282,64,155,0
"Ohio",3,"selfscored","common",0.05,38402,20000,0.1017,20,0.0492,0.3409,0.1754,45,62,0
"Ohio",3,"selfscored","common",0.1,38402,20000,0.1017,31,0.0994,0.2472,0.2627,70,147,0
"Ohio",3,"outoffold","own",0.05,38402,20000,0.1017,23,0.0492,0.2955,0.1556,35,63,0
"Ohio",3,"outoffold","own",0.1,38402,20000,0.1017,33,0.0994,0.2472,0.282,64,155,0
"Ohio",3,"selfscored","own",0.05,40777,20000,0.1017,18,0.0492,0.3636,0.1898,43,79,0
"Ohio",3,"selfscored","own",0.1,40777,20000,0.1017,38,0.0994,0.2584,0.2937,81,162,0
"Ohio",4,"outoffold","common",0.05,37609,20000,0.1017,21,0.0492,0.25,0.1363,36,66,0
"Ohio",4,"outoffold","common",0.1,37609,20000,0.1017,39,0.0994,0.2135,0.2245,67,143,0
"Ohio",4,"selfscored","common",0.05,37609,20000,0.1017,19,0.0492,0.2955,0.1866,39,72,0
"Ohio",4,"selfscored","common",0.1,37609,20000,0.1017,41,0.0994,0.2472,0.2826,69,164,0
"Ohio",4,"outoffold","own",0.05,37609,20000,0.1017,21,0.0492,0.25,0.1363,36,66,0
"Ohio",4,"outoffold","own",0.1,37609,20000,0.1017,39,0.0994,0.2135,0.2245,67,143,0
"Ohio",4,"selfscored","own",0.05,41674,20000,0.1017,20,0.0492,0.2273,0.1124,48,70,0
"Ohio",4,"selfscored","own",0.1,41674,20000,0.1017,40,0.0994,0.191,0.1855,79,167,0
"Ohio",5,"outoffold","common",0.05,37278,20000,0.1017,20,0.0492,0.3636,0.203,39,54,0
"Ohio",5,"outoffold","common",0.1,37278,20000,0.1017,37,0.0994,0.2697,0.3009,64,148,0
"Ohio",5,"selfscored","common",0.05,37278,20000,0.1017,18,0.0492,0.2727,0.1733,41,70,0
"Ohio",5,"selfscored","common",0.1,37278,20000,0.1017,30,0.0994,0.2247,0.2274,70,156,0
"Ohio",5,"outoffold","own",0.05,37278,20000,0.1017,20,0.0492,0.3636,0.203,39,54,0
"Ohio",5,"outoffold","own",0.1,37278,20000,0.1017,37,0.0994,0.2697,0.3009,64,148,0
"Ohio",5,"selfscored","own",0.05,41403,20000,0.1017,22,0.0492,0.25,0.1448,48,71,0
"Ohio",5,"selfscored","own",0.1,41403,20000,0.1017,37,0.0994,0.2584,0.2817,84,164,0
"Oklahoma",1,"outoffold","common",0.05,36875,20000,0.1592,24,0.0493,0.3721,0.1269,40,50,0
"Oklahoma",1,"outoffold","common",0.1,36875,20000,0.1592,39,0.0997,0.3333,0.2161,67,134,0
"Oklahoma",1,"selfscored","common",0.05,36875,20000,0.1592,22,0.0493,0.3023,0.0984,44,42,0
"Oklahoma",1,"selfscored","common",0.1,36875,20000,0.1592,16,0.0997,0.2874,0.1734,71,102,0
"Oklahoma",1,"outoffold","own",0.05,36875,20000,0.1592,24,0.0493,0.3721,0.1269,40,50,0
"Oklahoma",1,"outoffold","own",0.1,36875,20000,0.1592,39,0.0997,0.3333,0.2161,67,134,0
"Oklahoma",1,"selfscored","own",0.05,41541,20000,0.1592,22,0.0493,0.3488,0.1417,46,64,0
"Oklahoma",1,"selfscored","own",0.1,41541,20000,0.1592,37,0.0997,0.3448,0.2571,74,115,0
"Oklahoma",2,"outoffold","common",0.05,36511,20000,0.1592,22,0.0493,0.2326,0.0966,30,46,0
"Oklahoma",2,"outoffold","common",0.1,36511,20000,0.1592,35,0.0997,0.3218,0.287,49,136,0
"Oklahoma",2,"selfscored","common",0.05,36511,20000,0.1592,17,0.0493,0.3488,0.1067,39,46,0
"Oklahoma",2,"selfscored","common",0.1,36511,20000,0.1592,32,0.0997,0.3103,0.1805,57,110,0
"Oklahoma",2,"outoffold","own",0.05,36511,20000,0.1592,22,0.0493,0.2326,0.0966,30,46,0
"Oklahoma",2,"outoffold","own",0.1,36511,20000,0.1592,35,0.0997,0.3218,0.287,49,136,0
"Oklahoma",2,"selfscored","own",0.05,41821,20000,0.1592,19,0.0493,0.4186,0.1271,48,59,0
"Oklahoma",2,"selfscored","own",0.1,41821,20000,0.1592,39,0.0997,0.3678,0.2336,70,121,0
"Oklahoma",3,"outoffold","common",0.05,38402,20000,0.1592,19,0.0493,0.3023,0.0757,37,47,0
"Oklahoma",3,"outoffold","common",0.1,38402,20000,0.1592,31,0.0997,0.3678,0.2527,61,128,0
"Oklahoma",3,"selfscored","common",0.05,38402,20000,0.1592,22,0.0493,0.3488,0.1036,25,55,0
"Oklahoma",3,"selfscored","common",0.1,38402,20000,0.1592,24,0.0997,0.3103,0.2099,44,126,0
"Oklahoma",3,"outoffold","own",0.05,38402,20000,0.1592,19,0.0493,0.3023,0.0757,37,47,0
"Oklahoma",3,"outoffold","own",0.1,38402,20000,0.1592,31,0.0997,0.3678,0.2527,61,128,0
"Oklahoma",3,"selfscored","own",0.05,40777,20000,0.1592,12,0.0493,0.4419,0.1644,33,62,0
"Oklahoma",3,"selfscored","own",0.1,40777,20000,0.1592,32,0.0997,0.4023,0.285,59,139,0
"Oklahoma",4,"outoffold","common",0.05,37609,20000,0.1592,23,0.0493,0.3488,0.1011,39,63,0
"Oklahoma",4,"outoffold","common",0.1,37609,20000,0.1592,41,0.0997,0.3678,0.2511,74,119,0
"Oklahoma",4,"selfscored","common",0.05,37609,20000,0.1592,22,0.0493,0.3488,0.1234,49,50,0
"Oklahoma",4,"selfscored","common",0.1,37609,20000,0.1592,39,0.0997,0.3563,0.2898,70,139,0
"Oklahoma",4,"outoffold","own",0.05,37609,20000,0.1592,23,0.0493,0.3488,0.1011,39,63,0
"Oklahoma",4,"outoffold","own",0.1,37609,20000,0.1592,41,0.0997,0.3678,0.2511,74,119,0
"Oklahoma",4,"selfscored","own",0.05,41674,20000,0.1592,26,0.0493,0.3953,0.1361,45,53,0
"Oklahoma",4,"selfscored","own",0.1,41674,20000,0.1592,47,0.0997,0.3448,0.2591,79,146,0
"Oklahoma",5,"outoffold","common",0.05,37278,20000,0.1592,18,0.0493,0.3488,0.1118,30,60,0
"Oklahoma",5,"outoffold","common",0.1,37278,20000,0.1592,35,0.0997,0.3678,0.2624,55,145,0
"Oklahoma",5,"selfscored","common",0.05,37278,20000,0.1592,21,0.0493,0.3721,0.1093,43,33,0
"Oklahoma",5,"selfscored","common",0.1,37278,20000,0.1592,24,0.0997,0.3333,0.2178,50,114,0
"Oklahoma",5,"outoffold","own",0.05,37278,20000,0.1592,18,0.0493,0.3488,0.1118,30,60,0
"Oklahoma",5,"outoffold","own",0.1,37278,20000,0.1592,35,0.0997,0.3678,0.2624,55,145,0
"Oklahoma",5,"selfscored","own",0.05,41403,20000,0.1592,21,0.0493,0.4186,0.1592,44,40,0
"Oklahoma",5,"selfscored","own",0.1,41403,20000,0.1592,22,0.0997,0.3448,0.2589,69,121,0
"Oregon",1,"outoffold","common",0.05,36875,20000,0.1507,19,0.0498,0.439,0.1334,22,68,0
"Oregon",1,"outoffold","common",0.1,36875,20000,0.1507,39,0.0996,0.4024,0.2897,54,133,0
"Oregon",1,"selfscored","common",0.05,36875,20000,0.1507,12,0.0498,0.6098,0.2874,22,56,0
"Oregon",1,"selfscored","common",0.1,36875,20000,0.1507,30,0.0996,0.4634,0.3688,51,126,0
"Oregon",1,"outoffold","own",0.05,36875,20000,0.1507,19,0.0498,0.439,0.1334,22,68,0
"Oregon",1,"outoffold","own",0.1,36875,20000,0.1507,39,0.0996,0.4024,0.2897,54,133,0
"Oregon",1,"selfscored","own",0.05,41541,20000,0.1507,17,0.0498,0.5854,0.2543,26,67,0
"Oregon",1,"selfscored","own",0.1,41541,20000,0.1507,39,0.0996,0.439,0.3654,64,129,0
"Oregon",2,"outoffold","common",0.05,36511,20000,0.1507,24,0.0498,0.4634,0.1837,30,46,0
"Oregon",2,"outoffold","common",0.1,36511,20000,0.1507,37,0.0996,0.4268,0.3055,51,116,0
"Oregon",2,"selfscored","common",0.05,36511,20000,0.1507,25,0.0498,0.4878,0.2068,30,42,0
"Oregon",2,"selfscored","common",0.1,36511,20000,0.1507,33,0.0996,0.4146,0.3295,49,123,0
"Oregon",2,"outoffold","own",0.05,36511,20000,0.1507,24,0.0498,0.4634,0.1837,30,46,0
"Oregon",2,"outoffold","own",0.1,36511,20000,0.1507,37,0.0996,0.4268,0.3055,51,116,0
"Oregon",2,"selfscored","own",0.05,41821,20000,0.1507,23,0.0498,0.4634,0.1853,30,42,0
"Oregon",2,"selfscored","own",0.1,41821,20000,0.1507,36,0.0996,0.4024,0.3098,48,129,0
"Oregon",3,"outoffold","common",0.05,38402,20000,0.1507,19,0.0498,0.4878,0.1997,22,48,0
"Oregon",3,"outoffold","common",0.1,38402,20000,0.1507,34,0.0996,0.439,0.3147,40,115,0
"Oregon",3,"selfscored","common",0.05,38402,20000,0.1507,23,0.0498,0.4878,0.165,24,71,0
"Oregon",3,"selfscored","common",0.1,38402,20000,0.1507,41,0.0996,0.439,0.3141,61,113,0
"Oregon",3,"outoffold","own",0.05,38402,20000,0.1507,19,0.0498,0.4878,0.1997,22,48,0
"Oregon",3,"outoffold","own",0.1,38402,20000,0.1507,34,0.0996,0.439,0.3147,40,115,0
"Oregon",3,"selfscored","own",0.05,40777,20000,0.1507,27,0.0498,0.5122,0.1733,26,70,0
"Oregon",3,"selfscored","own",0.1,40777,20000,0.1507,47,0.0996,0.4146,0.2825,64,111,0
"Oregon",4,"outoffold","common",0.05,37609,20000,0.1507,14,0.0498,0.4878,0.1575,16,71,0
"Oregon",4,"outoffold","common",0.1,37609,20000,0.1507,34,0.0996,0.439,0.3086,51,117,0
"Oregon",4,"selfscored","common",0.05,37609,20000,0.1507,19,0.0498,0.5122,0.1794,23,55,0
"Oregon",4,"selfscored","common",0.1,37609,20000,0.1507,26,0.0996,0.4146,0.3313,49,118,0
"Oregon",4,"outoffold","own",0.05,37609,20000,0.1507,14,0.0498,0.4878,0.1575,16,71,0
"Oregon",4,"outoffold","own",0.1,37609,20000,0.1507,34,0.0996,0.439,0.3086,51,117,0
"Oregon",4,"selfscored","own",0.05,41674,20000,0.1507,22,0.0498,0.561,0.1933,22,58,0
"Oregon",4,"selfscored","own",0.1,41674,20000,0.1507,31,0.0996,0.4268,0.336,58,126,0
"Oregon",5,"outoffold","common",0.05,37278,20000,0.1507,18,0.0498,0.6098,0.2432,22,50,0
"Oregon",5,"outoffold","common",0.1,37278,20000,0.1507,35,0.0996,0.4634,0.3751,51,111,0
"Oregon",5,"selfscored","common",0.05,37278,20000,0.1507,16,0.0498,0.3902,0.1447,18,64,0
"Oregon",5,"selfscored","common",0.1,37278,20000,0.1507,32,0.0996,0.4146,0.3241,48,141,0
"Oregon",5,"outoffold","own",0.05,37278,20000,0.1507,18,0.0498,0.6098,0.2432,22,50,0
"Oregon",5,"outoffold","own",0.1,37278,20000,0.1507,35,0.0996,0.4634,0.3751,51,111,0
"Oregon",5,"selfscored","own",0.05,41403,20000,0.1507,14,0.0498,0.3902,0.1794,21,65,0
"Oregon",5,"selfscored","own",0.1,41403,20000,0.1507,31,0.0996,0.3902,0.3059,51,156,0
"Pennsylvania",1,"outoffold","common",0.05,36875,20000,0.1412,22,0.0492,0.3421,0.1147,31,45,0
"Pennsylvania",1,"outoffold","common",0.1,36875,20000,0.1412,37,0.0997,0.3506,0.2436,66,119,0
"Pennsylvania",1,"selfscored","common",0.05,36875,20000,0.1412,10,0.0492,0.3947,0.1153,30,63,0
"Pennsylvania",1,"selfscored","common",0.1,36875,20000,0.1412,27,0.0997,0.2857,0.2216,64,114,0
"Pennsylvania",1,"outoffold","own",0.05,36875,20000,0.1412,22,0.0492,0.3421,0.1147,31,45,0
"Pennsylvania",1,"outoffold","own",0.1,36875,20000,0.1412,37,0.0997,0.3506,0.2436,66,119,0
"Pennsylvania",1,"selfscored","own",0.05,41541,20000,0.1412,16,0.0492,0.3421,0.1001,34,72,0
"Pennsylvania",1,"selfscored","own",0.1,41541,20000,0.1412,37,0.0997,0.3117,0.2152,75,128,0
"Pennsylvania",2,"outoffold","common",0.05,36511,20000,0.1412,18,0.0492,0.2895,0.1179,37,46,0
"Pennsylvania",2,"outoffold","common",0.1,36511,20000,0.1412,23,0.0997,0.1948,0.147,61,120,0
"Pennsylvania",2,"selfscored","common",0.05,36511,20000,0.1412,15,0.0492,0.2895,0.1024,34,53,0
"Pennsylvania",2,"selfscored","common",0.1,36511,20000,0.1412,31,0.0997,0.3506,0.2851,53,112,0
"Pennsylvania",2,"outoffold","own",0.05,36511,20000,0.1412,18,0.0492,0.2895,0.1179,37,46,0
"Pennsylvania",2,"outoffold","own",0.1,36511,20000,0.1412,23,0.0997,0.1948,0.147,61,120,0
"Pennsylvania",2,"selfscored","own",0.05,41821,20000,0.1412,18,0.0492,0.2632,0.1211,34,63,0
"Pennsylvania",2,"selfscored","own",0.1,41821,20000,0.1412,34,0.0997,0.3506,0.2897,63,112,0
"Pennsylvania",3,"outoffold","common",0.05,38402,20000,0.1412,17,0.0492,0.3421,0.1012,29,60,0
"Pennsylvania",3,"outoffold","common",0.1,38402,20000,0.1412,32,0.0997,0.3247,0.2451,59,111,0
"Pennsylvania",3,"selfscored","common",0.05,38402,20000,0.1412,14,0.0492,0.3947,0.1075,35,57,0
"Pennsylvania",3,"selfscored","common",0.1,38402,20000,0.1412,35,0.0997,0.3636,0.2805,67,113,0
"Pennsylvania",3,"outoffold","own",0.05,38402,20000,0.1412,17,0.0492,0.3421,0.1012,29,60,0
"Pennsylvania",3,"outoffold","own",0.1,38402,20000,0.1412,32,0.0997,0.3247,0.2451,59,111,0
"Pennsylvania",3,"selfscored","own",0.05,40777,20000,0.1412,12,0.0492,0.4211,0.0992,39,84,0
"Pennsylvania",3,"selfscored","own",0.1,40777,20000,0.1412,33,0.0997,0.3766,0.2684,87,132,0
"Pennsylvania",4,"outoffold","common",0.05,37609,20000,0.1412,19,0.0492,0.2895,0.1484,27,69,0
"Pennsylvania",4,"outoffold","common",0.1,37609,20000,0.1412,33,0.0997,0.2857,0.2954,62,127,0
"Pennsylvania",4,"selfscored","common",0.05,37609,20000,0.1412,17,0.0492,0.3158,0.1095,39,53,0
"Pennsylvania",4,"selfscored","common",0.1,37609,20000,0.1412,34,0.0997,0.2597,0.2058,65,130,0
"Pennsylvania",4,"outoffold","own",0.05,37609,20000,0.1412,19,0.0492,0.2895,0.1484,27,69,0
"Pennsylvania",4,"outoffold","own",0.1,37609,20000,0.1412,33,0.0997,0.2857,0.2954,62,127,0
"Pennsylvania",4,"selfscored","own",0.05,41674,20000,0.1412,19,0.0492,0.3421,0.1312,41,56,0
"Pennsylvania",4,"selfscored","own",0.1,41674,20000,0.1412,35,0.0997,0.2727,0.1943,67,142,0
"Pennsylvania",5,"outoffold","common",0.05,37278,20000,0.1412,9,0.0492,0.4211,0.1089,30,61,0
"Pennsylvania",5,"outoffold","common",0.1,37278,20000,0.1412,33,0.0997,0.3766,0.2894,61,115,0
"Pennsylvania",5,"selfscored","common",0.05,37278,20000,0.1412,20,0.0492,0.3421,0.1514,37,53,0
"Pennsylvania",5,"selfscored","common",0.1,37278,20000,0.1412,29,0.0997,0.3117,0.2377,60,120,0
"Pennsylvania",5,"outoffold","own",0.05,37278,20000,0.1412,9,0.0492,0.4211,0.1089,30,61,0
"Pennsylvania",5,"outoffold","own",0.1,37278,20000,0.1412,33,0.0997,0.3766,0.2894,61,115,0
"Pennsylvania",5,"selfscored","own",0.05,41403,20000,0.1412,22,0.0492,0.3421,0.1568,36,62,0
"Pennsylvania",5,"selfscored","own",0.1,41403,20000,0.1412,32,0.0997,0.2987,0.2482,68,131,0
"Rhode Island",1,"outoffold","common",0.05,36875,20000,0.1801,12,0.0493,0.413,0.1226,13,61,0
"Rhode Island",1,"outoffold","common",0.1,36875,20000,0.1801,25,0.0997,0.3226,0.1765,41,136,0
"Rhode Island",1,"selfscored","common",0.05,36875,20000,0.1801,15,0.0493,0.4565,0.1206,18,60,0
"Rhode Island",1,"selfscored","common",0.1,36875,20000,0.1801,33,0.0997,0.3871,0.1947,43,98,0
"Rhode Island",1,"outoffold","own",0.05,36875,20000,0.1801,12,0.0493,0.413,0.1226,13,61,0
"Rhode Island",1,"outoffold","own",0.1,36875,20000,0.1801,25,0.0997,0.3226,0.1765,41,136,0
"Rhode Island",1,"selfscored","own",0.05,41541,20000,0.1801,13,0.0493,0.5,0.1223,18,68,0
"Rhode Island",1,"selfscored","own",0.1,41541,20000,0.1801,34,0.0997,0.4409,0.2501,50,109,0
"Rhode Island",2,"outoffold","common",0.05,36511,20000,0.1801,18,0.0493,0.4565,0.1368,11,27,0
"Rhode Island",2,"outoffold","common",0.1,36511,20000,0.1801,33,0.0997,0.4194,0.2433,11,100,0
"Rhode Island",2,"selfscored","common",0.05,36511,20000,0.1801,15,0.0493,0.4565,0.1172,25,50,0
"Rhode Island",2,"selfscored","common",0.1,36511,20000,0.1801,31,0.0997,0.3656,0.1973,49,73,0
"Rhode Island",2,"outoffold","own",0.05,36511,20000,0.1801,18,0.0493,0.4565,0.1368,11,27,0
"Rhode Island",2,"outoffold","own",0.1,36511,20000,0.1801,33,0.0997,0.4194,0.2433,11,100,0
"Rhode Island",2,"selfscored","own",0.05,41821,20000,0.1801,18,0.0493,0.4348,0.1133,36,50,0
"Rhode Island",2,"selfscored","own",0.1,41821,20000,0.1801,36,0.0997,0.3763,0.2018,62,90,0
"Rhode Island",3,"outoffold","common",0.05,38402,20000,0.1801,16,0.0493,0.4565,0.1264,18,60,0
"Rhode Island",3,"outoffold","common",0.1,38402,20000,0.1801,32,0.0997,0.4086,0.2204,49,106,0
"Rhode Island",3,"selfscored","common",0.05,38402,20000,0.1801,11,0.0493,0.4565,0.1074,19,63,0
"Rhode Island",3,"selfscored","common",0.1,38402,20000,0.1801,33,0.0997,0.4194,0.215,43,124,0
"Rhode Island",3,"outoffold","own",0.05,38402,20000,0.1801,16,0.0493,0.4565,0.1264,18,60,0
"Rhode Island",3,"outoffold","own",0.1,38402,20000,0.1801,32,0.0997,0.4086,0.2204,49,106,0
"Rhode Island",3,"selfscored","own",0.05,40777,20000,0.1801,12,0.0493,0.4565,0.1074,22,62,0
"Rhode Island",3,"selfscored","own",0.1,40777,20000,0.1801,28,0.0997,0.4086,0.2304,50,127,0
"Rhode Island",4,"outoffold","common",0.05,37609,20000,0.1801,17,0.0493,0.4348,0.1519,19,63,0
"Rhode Island",4,"outoffold","common",0.1,37609,20000,0.1801,39,0.0997,0.3763,0.2389,44,106,0
"Rhode Island",4,"selfscored","common",0.05,37609,20000,0.1801,15,0.0493,0.413,0.0978,22,25,0
"Rhode Island",4,"selfscored","common",0.1,37609,20000,0.1801,40,0.0997,0.3871,0.2146,26,79,0
"Rhode Island",4,"outoffold","own",0.05,37609,20000,0.1801,17,0.0493,0.4348,0.1519,19,63,0
"Rhode Island",4,"outoffold","own",0.1,37609,20000,0.1801,39,0.0997,0.3763,0.2389,44,106,0
"Rhode Island",4,"selfscored","own",0.05,41674,20000,0.1801,15,0.0493,0.413,0.0978,25,26,0
"Rhode Island",4,"selfscored","own",0.1,41674,20000,0.1801,40,0.0997,0.3763,0.2057,30,90,0
"Rhode Island",5,"outoffold","common",0.05,37278,20000,0.1801,14,0.0493,0.4565,0.1204,17,19,0
"Rhode Island",5,"outoffold","common",0.1,37278,20000,0.1801,31,0.0997,0.4194,0.2383,17,96,0
"Rhode Island",5,"selfscored","common",0.05,37278,20000,0.1801,15,0.0493,0.4565,0.1357,20,50,0
"Rhode Island",5,"selfscored","common",0.1,37278,20000,0.1801,27,0.0997,0.4301,0.2212,48,98,0
"Rhode Island",5,"outoffold","own",0.05,37278,20000,0.1801,14,0.0493,0.4565,0.1204,17,19,0
"Rhode Island",5,"outoffold","own",0.1,37278,20000,0.1801,31,0.0997,0.4194,0.2383,17,96,0
"Rhode Island",5,"selfscored","own",0.05,41403,20000,0.1801,13,0.0493,0.4783,0.1334,23,52,0
"Rhode Island",5,"selfscored","own",0.1,41403,20000,0.1801,30,0.0997,0.4194,0.2303,48,111,0
"South Carolina",1,"outoffold","common",0.05,36875,20000,0.1271,23,0.0497,0.2444,0.0805,14,50,0
"South Carolina",1,"outoffold","common",0.1,36875,20000,0.1271,34,0.0994,0.3111,0.1919,28,125,0
"South Carolina",1,"selfscored","common",0.05,36875,20000,0.1271,21,0.0497,0.2667,0.1019,25,52,0
"South Carolina",1,"selfscored","common",0.1,36875,20000,0.1271,39,0.0994,0.2889,0.2624,57,99,0
"South Carolina",1,"outoffold","own",0.05,36875,20000,0.1271,23,0.0497,0.2444,0.0805,14,50,0
"South Carolina",1,"outoffold","own",0.1,36875,20000,0.1271,34,0.0994,0.3111,0.1919,28,125,0
"South Carolina",1,"selfscored","own",0.05,41541,20000,0.1271,21,0.0497,0.2667,0.09,30,57,0
"South Carolina",1,"selfscored","own",0.1,41541,20000,0.1271,34,0.0994,0.2667,0.249,59,112,0
"South Carolina",2,"outoffold","common",0.05,36511,20000,0.1271,19,0.0497,0.3111,0.1253,18,35,0
"South Carolina",2,"outoffold","common",0.1,36511,20000,0.1271,26,0.0994,0.3111,0.2661,35,112,0
"South Carolina",2,"selfscored","common",0.05,36511,20000,0.1271,20,0.0497,0.2667,0.0952,32,37,0
"South Carolina",2,"selfscored","common",0.1,36511,20000,0.1271,37,0.0994,0.2444,0.1687,41,112,0
"South Carolina",2,"outoffold","own",0.05,36511,20000,0.1271,19,0.0497,0.3111,0.1253,18,35,0
"South Carolina",2,"outoffold","own",0.1,36511,20000,0.1271,26,0.0994,0.3111,0.2661,35,112,0
"South Carolina",2,"selfscored","own",0.05,41821,20000,0.1271,19,0.0497,0.2444,0.1171,24,50,0
