"hh","id_i","id_j","n_lists_codeployed","n_catch_i","n_catch_j","catch_inter","complementarity","n_flag_tr_i","n_flag_tr_j","n_errcase_tr_i","n_errcase_tr_j","d_i1_fresh_overlap","d_i2_spectral","d_i3_nb_hellinger","d_i4_profile_tv","d_i5_signature","d_i6_consensus","d_sec_profile_tv_nature","d_sec_profile_tv_timing","d_sec_profile_tv_cause","rule_i","rule_j"
"1",42,129,1,291,29,22,0.241379310344828,2540,74,458,49,0.513513513513513,0.0201273317612475,0.177362716981253,0.161521706474388,0.857142857142857,0.36449106903954,0.144922637824846,0.0915707515233582,0.0916328676581043,"married <=   0.500 & rawben_rel_max >   0.746 & rawben_rel_max <=   0.991 & total_deductions_by_hh_size > 628.000","total_deductions_by_hh_size > 336.000 & unc_rawben_rel_max >   0.891 & unc_rawben_rel_max <=   0.991 & utilities <=  29.500"
"1",42,130,1,291,298,289,0.00687285223367695,2540,2739,458,468,0.0118110236220472,0.00152483580031661,0.0138660481584574,0.0134484476174664,0.833333333333333,0.008263799142899,0.00428260296315102,0.00347551342812011,0.00613823480579348,"married <=   0.500 & rawben_rel_max >   0.746 & rawben_rel_max <=   0.991 & total_deductions_by_hh_size > 628.000","total_deductions_by_hh_size > 628.00 & unc_rawben_rel_max >   0.75 & unc_rawben_rel_max <=   1.01"
"1",43,59,1,65,36,5,0.861111111111111,255,249,98,86,0.947791164658635,0.0321327248245634,0.162122025464324,0.449925568502644,1,0.588068220816264,0.161747343565525,0.100258799171843,0.259380935270263,"married <=   0.500 & total_deductions_by_hh_size > 505.000 & unc_rawben_rel_max <=   0.992 & utilities <=  29.500","medical_deductions > 96.200 & rawben_rel_max >  0.885 & rawben_rel_max <=  0.998 & unc_rawben_rel_max >  0.279"
"1",43,61,2,65,8,0,1,255,99,98,40,0.96969696969697,0.0781279121806685,0.172869279390235,0.623975155279503,1,0.706962322631429,0.240869565217391,0.140993788819876,0.349316770186335,"married <=   0.500 & total_deductions_by_hh_size > 505.000 & unc_rawben_rel_max <=   0.992 & utilities <=  29.500","medical_deductions >= 111.000 & medical_deductions < 130.000 & rawben_rel_max >=   0.274 & shelter_expenses_by_hh_size < 868.000"
"1",43,70,2,65,45,0,1,255,304,98,112,1,0.19970323833604,0.239777917027905,0.593129828813816,0.857142857142857,0.885789705817649,0.332638994091804,0.293440387820027,0.14956067262536,"married <=   0.500 & total_deductions_by_hh_size > 505.000 & unc_rawben_rel_max <=   0.992 & utilities <=  29.500","months_since_cert_n >   2.50 & unc_rawben_rel_max >   1.93 & utilities >  14.00 & utilities <= 680.00"
"1",43,73,1,65,24,0,1,255,116,98,51,1,0.189967902042177,0.215497563712953,0.595186335403727,0.857142857142857,0.854550625613078,0.314829192546584,0.483074534161491,0.043944099378882,"married <=   0.500 & total_deductions_by_hh_size > 505.000 & unc_rawben_rel_max <=   0.992 & utilities <=  29.500","months_since_cert_n >=   5.00 & percent_abawd <   0.50 & unc_rawben_rel_max >=   1.82 & utilities < 366.00"
"1",43,74,1,65,44,0,1,255,356,98,124,1,0.185995882823293,0.234183980520734,0.55965076760811,0.857142857142857,0.869661365127939,0.354066565100199,0.392036798312434,0.0316418610101957,"married <=   0.500 & total_deductions_by_hh_size > 505.000 & unc_rawben_rel_max <=   0.992 & utilities <=  29.500","months_since_cert_n >=   5.00 & total_deductions_by_hh_size < 946.00 & unc_rawben_rel_max >=   1.77 & utilities < 471.00"
"1",43,81,1,65,5,0,1,255,64,98,26,1,0.121662874871717,0.2336898932919,0.651203416149068,0.857142857142857,0.860105924843826,0.59569099378882,0.239324534161491,0.353066770186335,"married <=   0.500 & total_deductions_by_hh_size > 505.000 & unc_rawben_rel_max <=   0.992 & utilities <=  29.500","months_since_cert_n >=   7.00000 & shelter_expenses_by_hh_size >= 405.00000 & unc_rawben_rel_max >=  -0.00400 & unc_rawben_rel_max <   0.00356"
"1",43,83,1,65,10,0,1,255,31,98,20,1,0.174272465951246,0.253172641561333,0.570186335403727,0.833333333333333,0.883746847738866,0.30351966873706,0.374741200828157,0.275983436853002,"married <=   0.500 & total_deductions_by_hh_size > 505.000 & unc_rawben_rel_max <=   0.992 & utilities <=  29.500","months_since_cert_n >=   8.00 & unc_rawben_rel_max >=   1.93 & utilities < 366.00"
"1",43,85,1,65,23,8,0.652173913043478,255,69,98,38,0.927536231884058,0.036155430870299,0.224478801788447,0.345680406549972,0.857142857142857,0.668323926074169,0.209034443817052,0.1828345567476,0.122190852625635,"married <=   0.500 & total_deductions_by_hh_size > 505.000 & unc_rawben_rel_max <=   0.992 & utilities <=  29.500","rawben_rel_max <    1.000 & shelter_expenses_by_hh_size >= 1180.000 & unc_rawben_rel_max >=    0.986 & utilities <  645.000"
"1",43,88,2,65,83,51,0.215384615384615,255,256,98,109,0.556862745098039,0.00963410519895967,0.0766085349122633,0.203271900349591,0.857142857142857,0.240719333754189,0.0658792383667651,0.0694090893663239,0.0637070223670366,"married <=   0.500 & total_deductions_by_hh_size > 505.000 & unc_rawben_rel_max <=   0.992 & utilities <=  29.500","rawben_rel_max <   0.992 & shelter_expenses_by_hh_size >= 831.000 & unc_rawben_rel_max >=   0.270 & utilities < 277.000"
"1",43,90,1,65,84,21,0.676923076923077,255,454,98,149,0.901960784313726,0.0268340642239094,0.213641583275647,0.292145053014618,0.666666666666667,0.603908503818525,0.101982558504298,0.110107284020328,0.0457996110170023,"married <=   0.500 & total_deductions_by_hh_size > 505.000 & unc_rawben_rel_max <=   0.992 & utilities <=  29.500","rawben_rel_max <   0.992 & total_deductions_by_hh_size >= 535.000 & unc_rawben_rel_max >=   0.964 & utilities < 645.000"
"1",43,99,1,65,43,43,0,255,73,98,44,0.0136986301369864,0.0123878204300821,0.118636657516836,0.247670807453416,0.857142857142857,0.255320793564735,0.117236024844721,0.0409937888198758,0.0281832298136645,"married <=   0.500 & total_deductions_by_hh_size > 505.000 & unc_rawben_rel_max <=   0.992 & utilities <=  29.500","rawben_rel_max <=   0.992 & shelter_expenses_by_hh_size > 906.000 & unc_rawben_rel_max >   0.557 & utilities <=  29.500"
"1",43,102,2,65,74,49,0.246153846153846,255,247,98,99,0.360323886639676,0.00196776095117643,0.031021217474077,0.0258923894335104,0.6,0.0326461888860515,0.0509616104168226,0.0328893212601961,0.0454613484995885,"married <=   0.500 & total_deductions_by_hh_size > 505.000 & unc_rawben_rel_max <=   0.992 & utilities <=  29.500","rawben_rel_max <=   0.998 & total_deductions_by_hh_size > 602.000 & utilities <= 272.000"
"1",43,106,3,65,54,43,0.203703703703704,255,218,98,86,0.614678899082569,0.0306155573183853,0.131770460651641,0.0810041407867495,0.857142857142857,0.271127752194094,0.0631038647342995,0.0103951000690131,0.0241114561766736,"married <=   0.500 & total_deductions_by_hh_size > 505.000 & unc_rawben_rel_max <=   0.992 & utilities <=  29.500","rawben_rel_max >   0.727 & rawben_rel_max <=   0.991 & shelter_expenses_by_hh_size > 413.000 & utilities <=  28.500"
"1",43,107,1,65,35,35,0,255,63,98,41,0.0317460317460317,0.0197053428139477,0.133579110770615,0.252670807453416,0.857142857142857,0.304164011104127,0.147080745341615,0.0652587991718427,0.0773498964803313,"married <=   0.500 & total_deductions_by_hh_size > 505.000 & unc_rawben_rel_max <=   0.992 & utilities <=  29.500","rawben_rel_max >   0.751 & rawben_rel_max <=   0.992 & shelter_expenses_by_hh_size > 832.000 & utilities <=  29.500"
"1",43,111,3,65,87,58,0.107692307692308,255,303,98,130,0.266666666666667,0.0066385283312272,0.0509204979800433,0.0591975508521975,0.666666666666667,0.0674237031921818,0.0691766506726325,0.0691766506726326,0.0259044479114539,"married <=   0.500 & total_deductions_by_hh_size > 505.000 & unc_rawben_rel_max <=   0.992 & utilities <=  29.500","rawben_rel_max >=   0.236 & rawben_rel_max <   1.000 & total_deductions_by_hh_size >= 511.000 & utilities < 249.000"
"1",43,113,1,65,28,26,0.0714285714285714,255,87,98,47,0.0804597701149425,0.0168940859995001,0.109758978963333,0.213579898362507,0.857142857142857,0.252874325378858,0.086038961038961,0.069522868435912,0.0526538678712591,"married <=   0.500 & total_deductions_by_hh_size > 505.000 & unc_rawben_rel_max <=   0.992 & utilities <=  29.500","rawben_rel_max >=   0.484 & rawben_rel_max <   0.989 & shelter_expenses_by_hh_size >= 879.000 & utilities <  31.000"
"1",43,116,1,65,53,18,0.660377358490566,255,171,98,81,0.888888888888889,0.0244226885199857,0.175767191051646,0.333445246488725,0.666666666666667,0.541811662987414,0.140339096860836,0.134687482513569,0.0468916121090034,"married <=   0.500 & total_deductions_by_hh_size > 505.000 & unc_rawben_rel_max <=   0.992 & utilities <=  29.500","rawben_rel_max >=   0.988 & rawben_rel_max <   0.992 & total_deductions_by_hh_size >= 198.000 & utilities < 452.000"
"1",43,118,1,65,66,18,0.723076923076923,255,263,98,111,0.933333333333333,0.0276696050132274,0.197396903423672,0.337738129976239,0.857142857142857,0.606408424198815,0.120930426445454,0.132268956605111,0.0658635207803576,"married <=   0.500 & total_deductions_by_hh_size > 505.000 & unc_rawben_rel_max <=   0.992 & utilities <=  29.500","rawben_rel_max >=   0.988 & rawben_rel_max <   1.000 & shelter_expenses_by_hh_size >= 692.000 & utilities < 580.000"
"1",43,124,1,65,58,38,0.344827586206897,255,165,98,64,0.442424242424242,0.0487970004535028,0.105221167396871,0.108338371901281,0.6,0.286258153142843,0.0732699389875227,0.0517231902380037,0.0950915187159897,"married <=   0.500 & total_deductions_by_hh_size > 505.000 & unc_rawben_rel_max <=   0.992 & utilities <=  29.500","shelter_expenses_by_hh_size > 504.0 & total_deductions_by_hh_size > 647.0 & utilities <=  29.5"
"1",43,125,1,65,49,47,0.0408163265306123,255,118,98,60,0.127118644067797,0.00542349935338399,0.104789402091965,0.23630717108978,0.666666666666667,0.211320339388333,0.0883116883116883,0.0308865047995483,0.0571993224167137,"married <=   0.500 & total_deductions_by_hh_size > 505.000 & unc_rawben_rel_max <=   0.992 & utilities <=  29.500","shelter_expenses_by_hh_size > 878.000 & unc_rawben_rel_max >   0.379 & unc_rawben_rel_max <=   0.991 & utilities <=  29.500"
"1",43,126,1,65,46,44,0.0434782608695652,255,139,98,54,0.158273381294964,0.0159208375859707,0.0626853397052386,0.176794518793622,0.4,0.207377835077461,0.0810014727540501,0.0562848178267273,0.0205545239162451,"married <=   0.500 & total_deductions_by_hh_size > 505.000 & unc_rawben_rel_max <=   0.992 & utilities <=  29.500","shelter_expenses_by_hh_size > 929.000 & total_deductions_by_hh_size > 341.000 & unc_rawben_rel_max <=   0.995 & utilities <=  29.500"
"1",43,129,4,65,29,24,0.172413793103448,255,74,98,49,0.351351351351351,0.0282372135766201,0.122367786531343,0.0988612836438923,0.4,0.234749753277355,0.109730848861284,0.0533126293995859,0.0320910973084886,"married <=   0.500 & total_deductions_by_hh_size > 505.000 & unc_rawben_rel_max <=   0.992 & utilities <=  29.500","total_deductions_by_hh_size > 336.000 & unc_rawben_rel_max >   0.891 & unc_rawben_rel_max <=   0.991 & utilities <=  29.500"
"1",44,65,1,34,12,0,1,101,71,43,31,1,0.0175595378036488,0.162162657750896,0.578544061302682,0.666666666666667,0.620302290001772,0.100766283524904,0.0302681992337165,0.287739463601533,"medical_deductions <=  604.000 & rawben_rel_max >    0.987 & rawben_rel_max <=    0.998 & shelter_expenses_by_hh_size > 1270.000","medical_deductions >= 201.000 & rawben_rel_max >=   0.762 & rawben_rel_max <   0.936 & total_deductions_by_hh_size >= 784.000"
"1",44,85,2,34,23,17,0.260869565217391,101,69,43,38,0.260869565217391,0.00689972725266147,0.039922140394272,0.0523510971786834,0.666666666666667,0.0617162386871777,0.0652037617554859,0.0141065830721003,0.0473354231974922,"medical_deductions <=  604.000 & rawben_rel_max >    0.987 & rawben_rel_max <=    0.998 & shelter_expenses_by_hh_size > 1270.000","rawben_rel_max <    1.000 & shelter_expenses_by_hh_size >= 1180.000 & unc_rawben_rel_max >=    0.986 & utilities <  645.000"
"1",44,95,1,34,18,1,0.944444444444444,101,51,43,24,0.901960784313726,0.0190509305139687,0.148646114299509,0.479421579532814,0.5,0.509194656762014,0.298665183537264,0.225250278086763,0.207452725250278,"medical_deductions <=  604.000 & rawben_rel_max >    0.987 & rawben_rel_max <=    0.998 & shelter_expenses_by_hh_size > 1270.000","rawben_rel_max <=    0.998 & shelter_expenses_by_hh_size > 2260.000"
"1",44,98,1,34,44,34,0,101,123,43,53,0.188118811881188,0.00129879869306931,0.015092448598918,0.0396327810120914,0.833333333333333,0.0225469036061662,0.0425436632333184,0.0526197939991044,0.0369458128078818,"medical_deductions <=  604.000 & rawben_rel_max >    0.987 & rawben_rel_max <=    0.998 & shelter_expenses_by_hh_size > 1270.000","rawben_rel_max <=   0.991 & total_deductions_by_hh_size > 800.000 & unc_rawben_rel_max >   0.985"
"1",44,108,1,34,25,22,0.12,101,59,43,32,0.0677966101694916,0.00662409400394194,0.0321134368188269,0.0490421455938697,0.6,0.0473601028340619,0.0490421455938698,0.00804597701149429,0.00114942528735631,"medical_deductions <=  604.000 & rawben_rel_max >    0.987 & rawben_rel_max <=    0.998 & shelter_expenses_by_hh_size > 1270.000","rawben_rel_max >   0.987 & rawben_rel_max <=   0.991 & total_deductions_by_hh_size > 938.000"
"1",44,110,1,34,24,0,1,101,75,43,33,1,0.150988045725699,0.136471677502234,0.624912033779029,0.857142857142857,0.720822555970995,0.430330752990851,0.345531315974666,0.0165376495425756,"medical_deductions <=  604.000 & rawben_rel_max >    0.987 & rawben_rel_max <=    0.998 & shelter_expenses_by_hh_size > 1270.000","rawben_rel_max >=    0.236 & shelter_expenses_by_hh_size < 1680.000 & total_deductions_by_hh_size >= 1280.000 & unc_rawben_rel_max >=    2.490"
"1",44,111,2,34,87,6,0.823529411764706,101,303,43,130,0.940594059405941,0.0382207252901359,0.217597997372874,0.309282562510214,0.666666666666667,0.662150223685357,0.163261970910279,0.119300539303808,0.0568720379146919,"medical_deductions <=  604.000 & rawben_rel_max >    0.987 & rawben_rel_max <=    0.998 & shelter_expenses_by_hh_size > 1270.000","rawben_rel_max >=   0.236 & rawben_rel_max <   1.000 & total_deductions_by_hh_size >= 511.000 & utilities < 249.000"
"1",44,124,1,34,58,4,0.882352941176471,101,165,43,64,0.96039603960396,0.0696366474742787,0.192230146567054,0.437747940189197,0.833333333333333,0.699768306624952,0.204913030210558,0.232834909978639,0.079646017699115,"medical_deductions <=  604.000 & rawben_rel_max >    0.987 & rawben_rel_max <=    0.998 & shelter_expenses_by_hh_size > 1270.000","shelter_expenses_by_hh_size > 504.0 & total_deductions_by_hh_size > 647.0 & utilities <=  29.5"
"1",45,68,1,80,18,2,0.888888888888889,765,54,169,25,0.814814814814815,0.0211236377524362,0.185809970281245,0.317222600408441,0.833333333333333,0.519238935715044,0.0732924892216928,0.0912820512820513,0.166893578398003,"medical_deductions >   2.500 & medical_deductions <= 203.000 & rawben_rel_max >   0.565 & rawben_rel_max <=   0.973","months_since_cert_n <=    5.500 & rawben_rel_max <=    0.998 & total_deductions_by_hh_size > 1330.000"
"1",45,69,1,80,24,0,1,765,152,169,67,1,0.230238562608195,0.215266968706287,0.597529498525074,1,0.870002665689965,0.353244837758112,0.395416666666667,0.100387168141593,"medical_deductions >   2.500 & medical_deductions <= 203.000 & rawben_rel_max >   0.565 & rawben_rel_max <=   0.973","months_since_cert_n >   2.50 & total_deductions_by_hh_size <= 919.00 & unc_rawben_rel_max >   1.93 & unc_rawben_rel_max <=   2.23"
"1",45,73,1,80,24,0,1,765,116,169,51,1,0.194803936986397,0.263304085987188,0.577212389380531,1,0.899989037714705,0.397787610619469,0.535,0.283738938053097,"medical_deductions >   2.500 & medical_deductions <= 203.000 & rawben_rel_max >   0.565 & rawben_rel_max <=   0.973","months_since_cert_n >=   5.00 & percent_abawd <   0.50 & unc_rawben_rel_max >=   1.82 & utilities < 366.00"
"1",45,98,1,80,44,0,1,765,123,169,53,1,0.0225953390982669,0.18623449570186,0.531720491897483,0.833333333333333,0.671574571228962,0.147454315595909,0.149090909090909,0.194058154235145,"medical_deductions >   2.500 & medical_deductions <= 203.000 & rawben_rel_max >   0.565 & rawben_rel_max <=   0.973","rawben_rel_max <=   0.991 & total_deductions_by_hh_size > 800.000 & unc_rawben_rel_max >   0.985"
"1",45,99,1,80,43,0,1,765,73,169,44,0.945205479452055,0.0307561325985177,0.155733866322296,0.640486725663717,0.857142857142857,0.602868773158314,0.157964601769912,0.035,0.294137168141593,"medical_deductions >   2.500 & medical_deductions <= 203.000 & rawben_rel_max >   0.565 & rawben_rel_max <=   0.973","rawben_rel_max <=   0.992 & shelter_expenses_by_hh_size > 906.000 & unc_rawben_rel_max >   0.557 & utilities <=  29.500"
"1",45,102,1,80,74,0,1,765,247,169,99,0.951417004048583,0.0354478860417716,0.170442185375609,0.477822795607208,0.833333333333333,0.617663440670969,0.114244588975371,0.0423293172690763,0.233287130824182,"medical_deductions >   2.500 & medical_deductions <= 203.000 & rawben_rel_max >   0.565 & rawben_rel_max <=   0.973","rawben_rel_max <=   0.998 & total_deductions_by_hh_size > 602.000 & utilities <= 272.000"
"1",45,108,1,80,25,0,1,765,59,169,32,1,0.0214323282525117,0.19692004469435,0.551917404129794,0.6,0.687823547012689,0.150344149459194,0.128888888888889,0.232153392330383,"medical_deductions >   2.500 & medical_deductions <= 203.000 & rawben_rel_max >   0.565 & rawben_rel_max <=   0.973","rawben_rel_max >   0.987 & rawben_rel_max <=   0.991 & total_deductions_by_hh_size > 938.000"
"1",45,111,1,80,87,0,1,765,303,169,130,0.933993399339934,0.0402975929869083,0.124084900120454,0.488067776705951,0.666666666666667,0.55449044995777,0.105817220987292,0.0183254344391785,0.242565952271107,"medical_deductions >   2.500 & medical_deductions <= 203.000 & rawben_rel_max >   0.565 & rawben_rel_max <=   0.973","rawben_rel_max >=   0.236 & rawben_rel_max <   1.000 & total_deductions_by_hh_size >= 511.000 & utilities < 249.000"
"1",45,116,1,80,53,0,1,765,171,169,81,1,0.0256805453089035,0.178726090030389,0.639360599537591,0.666666666666667,0.684763984934615,0.144901538706848,0.0688288288288288,0.288168699673124,"medical_deductions >   2.500 & medical_deductions <= 203.000 & rawben_rel_max >   0.565 & rawben_rel_max <=   0.973","rawben_rel_max >=   0.988 & rawben_rel_max <   0.992 & total_deductions_by_hh_size >= 198.000 & utilities < 452.000"
"1",45,129,1,80,29,1,0.96551724137931,765,74,169,49,0.945945945945946,0.0254832951835983,0.173415937060291,0.540981879477455,1,0.601094401811235,0.121365360303413,0.114761904761905,0.280446691951117,"medical_deductions >   2.500 & medical_deductions <= 203.000 & rawben_rel_max >   0.565 & rawben_rel_max <=   0.973","total_deductions_by_hh_size > 336.000 & unc_rawben_rel_max >   0.891 & unc_rawben_rel_max <=   0.991 & utilities <=  29.500"
