"rule","hh","pool","engines","mined_frames","n_flagged_train","precision_train","precision_train_lcb","dollars_per_flag_train","n_flagged_state","n_new_at_rank","rank","role"
"elderly_disabled_i >=   0.500 & rawben_rel_max >=   0.987 & unc_rawben_rel_max <   1.000 & utilities < 572.000","1","national","xgboost","any_error",442,0.4072,0.3543,58.82,16,1,59,"buffer"
"cat_elig >   1.5 & months_since_cert_n <=   2.5 & total_deductions_by_hh_size >  14.6 & total_deductions_by_hh_size <= 259.0","4+","state","ranger","any_error",68,0.4853,0.3507,101.66,68,2,60,"buffer"
"elderly_disabled_i >   0.5 & shelter_expenses_by_hh_size > 922.0 & total_deductions_by_hh_size > 343.0 & utilities <=   8.0","1","national","ranger","any_error",227,0.4229,0.3493,70.67,7,2,61,"buffer"
"married <=  0.500 & total_deductions_by_hh_size >  0.125 & total_deductions_by_hh_size <= 61.400 & unc_rawben_rel_max <=  0.998","4+","state","ranger","any_error",47,0.5106,0.3489,111.85,47,6,62,"buffer"
"count_divisible_by_100 <= 1.500 & elderly_disabled_i > 0.500 & rawben_rel_max <= 0.834 & unc_rawben_rel_max > 0.512","4+","state","ranger","any_error",36,0.5278,0.3437,105.69,36,12,63,"buffer"
"medical_deductions >= 194.000 & rawben_rel_max >=   0.225 & total_deductions_by_hh_size >=  52.500 & utilities < 451.000","2-3","national","xgboost","any_error",94,0.4574,0.3435,61.6,2,1,64,"buffer"
"children_i <=   0.500 & total_deductions_by_hh_size > 471.000 & unc_rawben_rel_max <=   0.863 & utilities <= 490.000","2-3","national","ranger","any_error",135,0.437,0.3421,74.13,4,1,65,"buffer"
"medical_deductions <= 148.000 & months_since_cert_n <=   1.500 & rawben_rel_max <=   0.915 & total_deductions_by_hh_size <= 204.000","4+","state","ranger","any_error",55,0.4909,0.3421,105.89,55,1,66,"buffer"
"cat_elig >=   1.5 & shelter_expenses_by_hh_size >=  51.9 & total_deductions_by_hh_size >= 116.0 & total_deductions_by_hh_size < 170.0","4+","state","xgboost","any_error",34,0.5294,0.3404,125.71,34,1,67,"buffer"
"months_since_cert_n >=   5.500 & rawben_rel_max <   0.971 & total_deductions_by_hh_size >= 218.000 & utilities < 474.000","4+","national","xgboost","any_error",246,0.4106,0.3403,98.54,1,1,68,"buffer"
