"rule","hh","pool","engines","mined_frames","n_flagged_train","precision_train","precision_train_lcb","dollars_per_flag_train","n_flagged_state","n_new_at_rank","rank","role"
"children_i <=   0.500 & total_deductions_by_hh_size > 471.000 & unc_rawben_rel_max <=   0.863 & utilities <= 490.000","2-3","national","ranger","any_error",135,0.437,0.3421,74.13,2,1,84,"buffer"
"rawben_rel_max <=   0.998 & total_deductions_by_hh_size > 600.000 & utilities <= 272.000","1","national","ranger","any_error",440,0.3932,0.3406,65.5,10,1,85,"buffer"
"elderly_disabled_i >   0.500 & unc_rawben_rel_max >   0.762 & unc_rawben_rel_max <=   1.090 & utilities <= 604.000","1","state","ranger","any_error",34,0.5294,0.3404,70.44,34,8,86,"buffer"
"elderly_disabled_i >   0.500 & shelter_expenses_by_hh_size > 955.000 & unc_rawben_rel_max <=   0.997","2-3","national","ranger","any_error",222,0.4144,0.3404,78.65,16,4,87,"buffer"
"count_divisible_by_100 <=   0.5 & months_since_cert_n >   8.5 & shelter_expenses_by_hh_size > 631.0 & total_deductions_by_hh_size > 736.0","2-3","national","ranger","any_error",65,0.4769,0.3402,127.15,3,1,88,"buffer"
"months_since_cert_n > 4.500 & rawben_rel_max <= 0.847 & unc_rawben_rel_max > 0.252","4+","state","ranger","any_error",100,0.45,0.3398,100.1,100,1,89,"buffer"
"HH_size_n >=   4.500 & rawben_rel_max <   0.793 & total_deductions_by_hh_size >= 321.000","4+","national","xgboost","any_error",75,0.4667,0.3395,93.43,3,1,90,"buffer"
"HH_size_n >=   2.50 & medical_deductions < 122.00 & unc_rawben_rel_max >=   1.45 & utilities >= 372.00","2-3","national","xgboost","any_error",53,0.4906,0.3393,127.66,2,1,91,"buffer"
"children_i <=   0.500 & married >   0.500 & total_deductions_by_hh_size > 541.000 & unc_rawben_rel_max <=   0.996","2-3","national","ranger","any_error",228,0.4123,0.3393,76.66,12,1,92,"buffer"
"medical_deductions > 181.0 & total_deductions_by_hh_size > 468.0 & utilities >  30.5","2-3","national","ranger","any_error",149,0.4295,0.3393,75,3,1,93,"buffer"
"elderly_disabled_i >   0.50 & shelter_expenses_by_hh_size <= 902.00 & unc_rawben_rel_max >   1.79","1","national","ranger","any_error",382,0.3953,0.339,64.41,2,1,94,"buffer"
"months_since_cert_n >  4.500 & percent_abawd <=  0.208 & rawben_rel_max >  0.309 & total_deductions_by_hh_size > 73.400","4+","state","ranger","any_error",108,0.4444,0.3385,97.11,108,1,95,"buffer"
"months_since_cert_n > 3.500 & rawben_rel_max <= 0.928 & unc_rawben_rel_max > 0.307","4+","state","ranger","any_error",116,0.4397,0.3375,93.58,116,2,96,"buffer"
"shelter_expenses_by_hh_size >= 481 & total_deductions_by_hh_size >= 232 & total_deductions_by_hh_size < 260","4+","national","xgboost","any_error",91,0.4505,0.3354,114.93,3,1,97,"buffer"
"expedited_i <=   0.500 & months_since_cert_n >   4.500 & shelter_expenses_by_hh_size > 121.000 & unc_rawben_rel_max <=   0.928","4+","state","ranger","any_error",122,0.4344,0.335,95.89,122,3,98,"buffer"
"HH_size_n >= 4.500 & rawben_rel_max >= 0.875 & rawben_rel_max < 0.881","4+","national","xgboost","any_error",61,0.4754,0.3349,77.23,2,1,99,"buffer"
"children_i <=   0.500 & rawben_rel_max <=   0.991 & total_deductions_by_hh_size > 504.000 & utilities <=  14.500","1","national","ranger","any_error",415,0.388,0.3341,62.49,11,1,100,"buffer"
"children_i <=   0.500 & rawben_rel_max <=   0.996 & total_deductions_by_hh_size > 539.000","2-3","national","ranger","any_error",333,0.3934,0.3333,73.17,16,1,101,"buffer"
"shelter_expenses_by_hh_size > 771 & total_deductions_by_hh_size >  62 & utilities > 284 & utilities <= 360","2-3","national","ranger","any_error",54,0.4815,0.3324,127.17,1,1,102,"buffer"
"rawben_rel_max >=   0.324 & rawben_rel_max <   0.995 & total_deductions_by_hh_size >= 448.000 & utilities < 604.000","1","state","xgboost","any_error",42,0.5,0.3311,70.26,42,1,103,"buffer"
"HH_size_n > 4.500 & married <= 0.500 & unc_rawben_rel_max <= 0.926","4+","state","ranger","any_error",42,0.5,0.3311,118.33,42,3,104,"buffer"
"elderly_disabled_i >   0.500 & rawben_rel_max <=   0.997 & shelter_expenses_by_hh_size > 943.000 & total_deductions_by_hh_size >  99.400","2-3","national","ranger","any_error",237,0.4008,0.3298,75.71,17,1,105,"buffer"
"cat_elig <= 1.500 & HH_size_n > 4.500 & months_since_cert_n > 1.500 & unc_rawben_rel_max <= 0.935","4+","state","ranger","any_error",67,0.4627,0.3292,98.88,67,11,106,"buffer"
"elderly_disabled_i <=   0.500 & HH_size_n >   2.500 & rawben_rel_max <=   0.926 & shelter_expenses_by_hh_size <= 463.000","2-3","state","ranger","any_error",40,0.5,0.3274,73.6,40,40,107,"buffer"
"elderly_disabled_i >=   0.500 & rawben_rel_max >=   0.986 & rawben_rel_max <   0.991 & total_deductions_by_hh_size >= 766.000","1","national","xgboost","any_error",272,0.3934,0.3272,65.26,22,2,108,"buffer"
"elderly_disabled_i <   0.5 & shelter_expenses_by_hh_size < 454.0 & total_deductions_by_hh_size >= 312.0","4+","national","xgboost","any_error",264,0.3939,0.3268,83.98,5,1,109,"buffer"
"months_since_cert_n <   19.5 & shelter_expenses_by_hh_size < 1770.0 & unc_rawben_rel_max >=    2.6","1","national","xgboost","any_error",117,0.4274,0.3265,85.17,5,4,110,"buffer"
"cat_elig < 1.500 & married >= 0.500 & months_since_cert_n >= 3.500 & rawben_rel_max >= 0.373","4+","state","xgboost","any_error",33,0.5152,0.3254,88.03,33,1,111,"buffer"
"rawben_rel_max <   0.841 & shelter_expenses_by_hh_size >= 543.000 & total_deductions_by_hh_size >= 453.000 & utilities < 362.000","2-3","national","xgboost","any_error",99,0.4343,0.3249,96.66,3,1,112,"buffer"
"total_deductions_by_hh_size >= 668.000 & total_deductions_by_hh_size < 820.000 & unc_rawben_rel_max >=  -0.545 & unc_rawben_rel_max <   1.140","2-3","national","xgboost","any_error",210,0.4,0.3248,83.53,12,1,113,"buffer"
