"hh_size","rule","source","n_flagged_train","precision_train","n_flagged","workload_pct","errors_caught","clean_flagged","precision_holdout","recall_holdout","dollar_recall","precision_any_holdout"
"1","months_since_cert_n > 7.5 & months_since_cert_n <= 30.5 & shelter_expenses_by_hh_size > 2428.5 & cat_elig <= 1.5","rf",13,0.231,16,0.08,1,15,0.062,0.004,0.005,0.167
"1","percent_abawd > 0.5 & expedited_i %in% c(TRUE) & rawben_rel_max <= 0.120274914089347","rf",13,0.231,7,0.03,3,4,0.429,0.011,0.014,0.5
"1","percent_abawd > 0.5 & rawben_rel_max <= 0.946508591065292 & total_deductions_by_hh_size > 1159.5 & medical_deductions <= 65","rf",13,0.231,6,0.03,2,4,0.333,0.007,0.01,0.429
"1","rawben_rel_max <= 0.883580756013746 & shelter_expenses_by_hh_size > 2473.5 & children_i %in% c(FALSE)","rf",13,0.231,12,0.06,1,11,0.083,0.004,0.005,0.353
"1","shelter_expenses_by_hh_size <= 2997.5 & shelter_expenses_by_hh_size > 1307.5 & expedited_i %in% c(FALSE) & married > 0.5 & elderly_disabled_i %in% c(TRUE)","rf",13,0.231,2,0.01,0,2,0,0,0,0.333
"1","shelter_expenses_by_hh_size > 1642.5 & elderly_disabled_i %in% c(FALSE) & total_deductions_by_hh_size > 1066.04154868727","rf",26,0.231,7,0.03,4,3,0.571,0.015,0.016,0.625
"1","shelter_expenses_by_hh_size > 2465 & unc_rawben_rel_max <= 0.915807560137457 & shelter_expenses_by_hh_size > 2544","rf",13,0.231,11,0.05,0,11,0,0,0,0.353
"1","shelter_expenses_by_hh_size > 2842.5 & months_since_cert_n > 4 & married <= 0.5","rf",13,0.231,10,0.05,1,9,0.1,0.004,0.005,0.182
"1","total_deductions_by_hh_size > 596.5 & percent_abawd > 0.5 & married > 0.5","rf",13,0.231,12,0.06,0,12,0,0,0,0.2
"1","unc_rawben_rel_max > 1.82637113402062 & married > 0.5 & expedited_i %in% c(FALSE)","rf",13,0.231,9,0.04,1,8,0.111,0.004,0.001,0.111
"1","unc_rawben_rel_max >= 1.769 & months_since_cert_n < 25.5 & utilities < 323.5 & months_since_cert_n >= 6.5","boosted",52,0.231,15,0.07,3,12,0.2,0.011,0.014,0.429
"1","utilities <= 22 & married <= 0.5 & months_since_cert_n <= 6.5 & utilities > 9.5","rf",26,0.231,7,0.03,0,7,0,0,0,0
"1","utilities > 47.5 & percent_abawd > 0.5 & total_deductions_by_hh_size > 1006.9","rf",52,0.231,15,0.07,3,12,0.2,0.011,0.012,0.294
"1","utilities > 9.5 & utilities <= 24 & cat_elig <= 1.5","rf",22,0.227,15,0.07,0,15,0,0,0,0.062
"1","utilities > 302.5 & elderly_disabled_i %in% c(FALSE) & count_divisible_by_100 <= 0.5 & utilities > 448.5 & rawben_rel_max <= 0.968817869415808 & unc_rawben_rel_max > 0.93298969072165","rf",31,0.226,19,0.09,1,18,0.053,0.004,0.005,0.053
"1","months_since_cert_n > 11.5 & total_deductions_by_hh_size > 570.2 & percent_abawd > 0.5","rf",40,0.225,9,0.04,1,8,0.111,0.004,0.005,0.333
"1","count_divisible_by_100 <= 1.5 & expedited_i %in% c(TRUE) & cat_elig > 0.5 & months_since_cert_n > 4.5 & elderly_disabled_i %in% c(TRUE) & medical_deductions <= 162 & unc_rawben_rel_max > 2.43814432989691","rf",18,0.222,8,0.04,2,6,0.25,0.007,0.01,0.333
"1","elderly_disabled_i %in% c(TRUE) & percent_abawd > 0.5 & total_deductions_by_hh_size > 640 & children_i %in% c(FALSE)","rf",18,0.222,10,0.05,0,10,0,0,0,0.231
"1","expedited_i %in% c(FALSE) & unc_rawben_rel_max > 1.6267147766323 & unc_rawben_rel_max <= 1.63043298969072","rf",18,0.222,12,0.06,0,12,0,0,0,0.077
"1","homeless %in% c(FALSE) & shelter_expenses_by_hh_size <= 2802 & married > 0.5 & unc_rawben_rel_max > 1.73026116838488","rf",18,0.222,15,0.07,1,14,0.067,0.004,0.001,0.067
"1","married <= 0.5 & homeless %in% c(FALSE) & unc_rawben_rel_max <= 1.87986254295533 & rawben_rel_max <= 0.264302405498282 & shelter_expenses_by_hh_size > 2167","rf",18,0.222,7,0.03,3,4,0.429,0.011,0.014,0.5
"1","married > 0.5 & count_divisible_by_100 <= 0.5 & total_deductions_by_hh_size > 916.2 & rawben_rel_max > 0.283505154639175","rf",18,0.222,5,0.02,0,5,0,0,0,0.167
"1","married > 0.5 & count_divisible_by_100 <= 0.5 & unc_rawben_rel_max > 1.72682474226804","rf",18,0.222,15,0.07,1,14,0.067,0.004,0.001,0.067
"1","medical_deductions <= 6.5 & utilities > 549 & unc_rawben_rel_max <= -1.64432989690722 & expedited_i %in% c(FALSE)","rf",18,0.222,4,0.02,0,4,0,0,0,0
"1","percent_abawd > 0.75 & total_deductions_by_hh_size > 1224.5","rf",18,0.222,7,0.03,1,6,0.143,0.004,0.005,0.25
"1","rawben_rel_max <= 0.279175257731959 & unc_rawben_rel_max <= -2.57927835051546 & total_deductions_by_hh_size > 343.2","rf",18,0.222,5,0.02,0,5,0,0,0,0.167
"1","unc_rawben_rel_max <= -2.59106529209622 & months_since_cert_n > 2.5","rf",18,0.222,9,0.04,0,9,0,0,0,0
"1","elderly_disabled_i %in% c(""FALSE"") & unc_rawben_rel_max < 0.9408 & total_deductions_by_hh_size >= 632.1 & months_since_cert_n >= 8.5","boosted",95,0.221,46,0.22,6,40,0.13,0.022,0.018,0.149
"1","percent_abawd > 0.75 & shelter_expenses_by_hh_size > 398 & total_deductions_by_hh_size > 951.5","rf",78,0.218,26,0.13,4,22,0.154,0.015,0.016,0.241
"1","percent_abawd >= 0.5 & rawben_rel_max < 0.9244 & total_deductions_by_hh_size >= 965.7","boosted",60,0.217,17,0.08,3,14,0.176,0.011,0.014,0.263
"1","utilities > 12.5 & shelter_expenses_by_hh_size <= 22","rf",23,0.217,5,0.02,0,5,0,0,0,0.167
"1","percent_abawd > 0.5 & months_since_cert_n > 9.5 & shelter_expenses_by_hh_size > 1090.5 & married <= 0.5","rf",51,0.216,23,0.11,4,19,0.174,0.015,0.017,0.208
"1","percent_abawd > 0.5 & utilities > 14.5 & total_deductions_by_hh_size > 1011.2","rf",51,0.216,15,0.07,3,12,0.2,0.011,0.012,0.294
"1","percent_abawd >= 0.75 & rawben_rel_max < 0.8488 & months_since_cert_n >= 4.5 & total_deductions_by_hh_size >= 680.2","boosted",74,0.216,29,0.14,4,25,0.138,0.015,0.013,0.194
"1","shelter_expenses_by_hh_size > 2000.5 & utilities > 851 & elderly_disabled_i %in% c(FALSE)","rf",37,0.216,29,0.14,5,24,0.172,0.018,0.022,0.172
"1","cat_elig <= 1.5 & homeless %in% c(FALSE) & total_deductions_by_hh_size > 596.5 & shelter_expenses_by_hh_size > 2772.5","rf",14,0.214,23,0.11,2,21,0.087,0.007,0.01,0.222
"1","cat_elig <= 1.5 & shelter_expenses_by_hh_size > 2842.5","rf",14,0.214,20,0.1,2,18,0.1,0.007,0.01,0.217
"1","count_divisible_by_100 > 1.5 & shelter_expenses_by_hh_size <= 245 & count_divisible_by_100 <= 2.5","rf",14,0.214,12,0.06,2,10,0.167,0.007,0.006,0.167
"1","expedited_i %in% c(TRUE) & percent_abawd <= 1.5 & total_deductions_by_hh_size > 1167.3 & count_divisible_by_100 > 0.5","rf",14,0.214,4,0.02,0,4,0,0,0,0
"1","married > 0.5 & utilities <= 851 & elderly_disabled_i %in% c(TRUE) & shelter_expenses_by_hh_size > 1034.5","rf",14,0.214,6,0.03,0,6,0,0,0,0.25
"1","medical_deductions <= 0.5 & percent_abawd <= 0.75 & unc_rawben_rel_max <= -2.546","rf",14,0.214,8,0.04,0,8,0,0,0,0
"1","months_since_cert_n > 2.5 & unc_rawben_rel_max > 1.76887972508591 & married > 0.5","rf",14,0.214,9,0.04,1,8,0.111,0.004,0.001,0.111
"1","percent_abawd <= 0.75 & total_deductions_by_hh_size > 1679.5 & months_since_cert_n > 21.5","rf",14,0.214,7,0.03,0,7,0,0,0,0.125
"1","percent_abawd <= 1.5 & married > 0.5 & percent_abawd > 0.5","rf",14,0.214,11,0.05,0,11,0,0,0,0.154
"1","percent_abawd > 0.5 & utilities > 14.5 & total_deductions_by_hh_size > 959.8","rf",70,0.214,23,0.11,4,19,0.174,0.015,0.016,0.24
"1","percent_abawd > 0.75 & elderly_disabled_i %in% c(FALSE) & married <= 0.5 & months_since_cert_n <= 7.5 & shelter_expenses_by_hh_size <= 458.5 & total_deductions_by_hh_size > 529.3","rf",14,0.214,5,0.02,0,5,0,0,0,0
"1","rawben_rel_max <= 0.264302405498282 & total_deductions_by_hh_size > 1330.2","rf",14,0.214,4,0.02,2,2,0.5,0.007,0.009,0.6
"1","rawben_rel_max <= 0.441649484536082 & medical_deductions <= 135.5 & percent_abawd <= 0.75 & unc_rawben_rel_max <= -2.70623367697595","rf",14,0.214,8,0.04,0,8,0,0,0,0
"1","rawben_rel_max <= 0.634020618556701 & count_divisible_by_100 <= 0.5 & children_i %in% c(FALSE) & total_deductions_by_hh_size > 1528.8","rf",14,0.214,11,0.05,1,10,0.091,0.004,0.003,0.231
"1","shelter_expenses_by_hh_size <= 1606.5 & shelter_expenses_by_hh_size > 160.5 & married > 0.5 & unc_rawben_rel_max > 1.72682474226804","rf",14,0.214,14,0.07,1,13,0.071,0.004,0.001,0.071
"1","shelter_expenses_by_hh_size > 2877 & elderly_disabled_i %in% c(FALSE)","rf",14,0.214,11,0.05,2,9,0.182,0.007,0.01,0.308
"1","total_deductions_by_hh_size > 1014.6 & percent_abawd > 0.5","rf",56,0.214,18,0.09,3,15,0.167,0.011,0.012,0.286
"1","total_deductions_by_hh_size > 1426.4 & shelter_expenses_by_hh_size > 2824.5 & homeless %in% c(FALSE)","rf",14,0.214,9,0.04,0,9,0,0,0,0.182
"1","unc_rawben_rel_max <= 1.8206529209622 & shelter_expenses_by_hh_size > 2465 & medical_deductions <= 107.5","rf",28,0.214,23,0.11,1,22,0.043,0.004,0.005,0.214
"1","unc_rawben_rel_max >= 1.628 & utilities < 310 & months_since_cert_n >= 5.5","boosted",84,0.214,31,0.15,4,27,0.129,0.015,0.019,0.386
"1","utilities <= 684 & children_i %in% c(FALSE) & unc_rawben_rel_max > 1.54175945017182 & married > 0.5","rf",14,0.214,6,0.03,0,6,0,0,0,0
"1","elderly_disabled_i %in% c(""FALSE"") & unc_rawben_rel_max < 0.9611 & months_since_cert_n >= 7.5 & utilities >= 568","boosted",89,0.213,44,0.21,5,39,0.114,0.018,0.017,0.152
"1","months_since_cert_n <= 12.5 & total_deductions_by_hh_size > 596.5 & percent_abawd > 0.5 & total_deductions_by_hh_size > 959.8","rf",75,0.213,26,0.13,4,22,0.154,0.015,0.016,0.214
"1","percent_abawd > 0.5 & months_since_cert_n > 9.5 & shelter_expenses_by_hh_size > 1090.5","rf",52,0.212,23,0.11,4,19,0.174,0.015,0.017,0.269
"1","rawben_rel_max <= 0.634020618556701 & percent_abawd > 0.75 & cat_elig > 1.5 & rawben_rel_max > 0.351257731958763","rf",66,0.212,5,0.02,0,5,0,0,0,0
"1","shelter_expenses_by_hh_size > 2465 & months_since_cert_n > 5.5","rf",33,0.212,23,0.11,2,21,0.087,0.007,0.01,0.192
"1","unc_rawben_rel_max < 1.231 & elderly_disabled_i %in% c(""FALSE"") & total_deductions_by_hh_size >= 685.9 & months_since_cert_n >= 9.5","boosted",80,0.212,34,0.16,1,33,0.029,0.004,0.005,0.029
"1","unc_rawben_rel_max >= 1.871 & months_since_cert_n >= 4.5 & utilities < 295","boosted",66,0.212,24,0.12,5,19,0.208,0.018,0.024,0.321
"1","elderly_disabled_i %in% c(FALSE) & unc_rawben_rel_max > 2.02143642611684","rf",19,0.211,10,0.05,2,8,0.2,0.007,0.003,0.273
"1","expedited_i %in% c(TRUE) & percent_abawd > 0.5 & total_deductions_by_hh_size > 932.4","rf",19,0.211,8,0.04,4,4,0.5,0.015,0.016,0.5
"1","married > 0.5 & unc_rawben_rel_max > 1.72682474226804","rf",19,0.211,15,0.07,1,14,0.067,0.004,0.001,0.067
"1","medical_deductions <= 6.5 & utilities > 549 & unc_rawben_rel_max <= -1.64432989690722","rf",19,0.211,4,0.02,0,4,0,0,0,0
"1","percent_abawd >= 0.75 & total_deductions_by_hh_size >= 959.9","boosted",76,0.211,27,0.13,4,23,0.148,0.015,0.016,0.233
"1","rawben_rel_max <= 0.97 & utilities > 584 & homeless %in% c(FALSE) & months_since_cert_n > 9.5 & percent_abawd > 0.5","rf",19,0.211,10,0.05,1,9,0.1,0.004,0.003,0.1
"1","rawben_rel_max > 0.262886597938144 & married > 0.5 & total_deductions_by_hh_size > 926.2","rf",19,0.211,5,0.02,0,5,0,0,0,0.167
"1","total_deductions_by_hh_size > 233.6 & unc_rawben_rel_max <= -2.51890034364261","rf",19,0.211,5,0.02,0,5,0,0,0,0.167
"1","total_deductions_by_hh_size > 596.6 & percent_abawd > 0.5 & total_deductions_by_hh_size > 959.8","rf",76,0.211,27,0.13,4,23,0.148,0.015,0.016,0.233
"1","unc_rawben_rel_max > 1.87 & shelter_expenses_by_hh_size <= 553","rf",19,0.211,6,0.03,0,6,0,0,0,0.143
"1","unc_rawben_rel_max > 1.87442611683849 & utilities <= 559.5 & elderly_disabled_i %in% c(FALSE) & total_deductions_by_hh_size > 680","rf",19,0.211,10,0.05,1,9,0.1,0.004,0.002,0.1
"1","unc_rawben_rel_max >= 1.767 & utilities < 303 & months_since_cert_n >= 4.5","boosted",90,0.211,29,0.14,5,24,0.172,0.018,0.024,0.314
"1","unc_rawben_rel_max >= 1.845 & utilities < 555 & months_since_cert_n >= 5.5 & shelter_expenses_by_hh_size < 676","boosted",38,0.211,3,0.01,0,3,0,0,0,0.5
"1","utilities <= 160.5 & medical_deductions <= 0.5 & shelter_expenses_by_hh_size > 1314.5 & total_deductions_by_hh_size > 911.8","rf",19,0.211,10,0.05,1,9,0.1,0.004,0.005,0.25
"1","utilities > 542 & shelter_expenses_by_hh_size > 2830.5 & shelter_expenses_by_hh_size <= 3319","rf",19,0.211,11,0.05,1,10,0.091,0.004,0.005,0.167
"1","unc_rawben_rel_max < 1.82 & elderly_disabled_i %in% c(""FALSE"") & total_deductions_by_hh_size >= 784.1 & months_since_cert_n >= 9.5","boosted",67,0.209,27,0.13,1,26,0.037,0.004,0.005,0.037
"1","count_divisible_by_100 <= 1.5 & shelter_expenses_by_hh_size > 2770 & total_deductions_by_hh_size <= 2229.8","rf",24,0.208,17,0.08,2,15,0.118,0.007,0.01,0.25
"1","expedited_i %in% c(FALSE) & shelter_expenses_by_hh_size > 2006.5 & percent_abawd > 0.5","rf",24,0.208,16,0.08,3,13,0.188,0.011,0.014,0.278
"1","expedited_i %in% c(TRUE) & rawben_rel_max <= 0.892735395189003 & total_deductions_by_hh_size > 1014.6","rf",24,0.208,7,0.03,3,4,0.429,0.011,0.011,0.6
"1","homeless %in% c(TRUE) & shelter_expenses_by_hh_size <= 1358 & expedited_i %in% c(TRUE) & unc_rawben_rel_max <= 0.936 & rawben_rel_max > 0.534","rf",24,0.208,13,0.06,1,12,0.077,0.004,0.001,0.25
"1","medical_deductions <= 1.5 & rawben_rel_max <= 0.634020618556701 & shelter_expenses_by_hh_size > 2167","rf",29,0.207,13,0.06,4,9,0.308,0.015,0.019,0.526
"1","unc_rawben_rel_max >= 1.612 & months_since_cert_n >= 5.5 & utilities < 303","boosted",87,0.207,32,0.15,4,28,0.125,0.015,0.019,0.378
"1","elderly_disabled_i %in% c(""FALSE"") & unc_rawben_rel_max < 0.9408 & months_since_cert_n >= 6.5 & shelter_expenses_by_hh_size >= 1457","boosted",39,0.205,26,0.13,7,19,0.269,0.026,0.026,0.345
"1","percent_abawd > 0.5 & total_deductions_by_hh_size > 951.5","rf",83,0.205,27,0.13,4,23,0.148,0.015,0.016,0.233
"1","total_deductions_by_hh_size >= 953.3 & percent_abawd >= 0.5","boosted",83,0.205,27,0.13,4,23,0.148,0.015,0.016,0.233
"1","percent_abawd > 0.5 & medical_deductions <= 125 & total_deductions_by_hh_size > 959.8","rf",74,0.203,27,0.13,4,23,0.148,0.015,0.016,0.233
"1","unc_rawben_rel_max >= 1.924 & utilities < 470 & utilities >= 448.5","boosted",69,0.203,6,0.03,1,5,0.167,0.004,0.005,0.375
"1","unc_rawben_rel_max >= 1.824 & utilities < 319 & months_since_cert_n >= 3.5","boosted",109,0.202,45,0.22,6,39,0.133,0.022,0.028,0.25
"1","cat_elig <= 2.5 & unc_rawben_rel_max > 1.81958762886598 & married > 0.5","rf",15,0.2,12,0.06,1,11,0.083,0.004,0.001,0.083
"1","cat_elig > 0.5 & count_divisible_by_100 <= 1.5 & months_since_cert_n > 5.5 & count_divisible_by_100 <= 0.5 & shelter_expenses_by_hh_size > 2427.5","rf",35,0.2,22,0.11,2,20,0.091,0.007,0.01,0.2
"1","children_i %in% c(FALSE) & married > 0.5 & elderly_disabled_i %in% c(FALSE) & rawben_rel_max > 0.281786941580756 & months_since_cert_n > 6.5","rf",10,0.2,7,0.03,0,7,0,0,0,0
"1","children_i %in% c(FALSE) & married > 0.5 & rawben_rel_max <= 0.927835051546392 & shelter_expenses_by_hh_size <= 317","rf",10,0.2,2,0.01,0,2,0,0,0,0.333
"1","children_i %in% c(FALSE) & percent_abawd > 0.75 & rawben_rel_max > 0.97 & shelter_expenses_by_hh_size > 2504","rf",10,0.2,5,0.02,1,4,0.2,0.004,0.005,0.333
"1","children_i %in% c(FALSE) & unc_rawben_rel_max <= -3.24914089347079","rf",10,0.2,5,0.02,0,5,0,0,0,0
"1","count_divisible_by_100 <= 1.5 & total_deductions_by_hh_size > 1102.5 & unc_rawben_rel_max <= -0.407092783505155","rf",20,0.2,8,0.04,3,5,0.375,0.011,0.014,0.444
"1","count_divisible_by_100 > 0.5 & count_divisible_by_100 > 1.5 & cat_elig <= 1.5 & expedited_i %in% c(FALSE) & utilities <= 25","rf",10,0.2,8,0.04,1,7,0.125,0.004,0.001,0.222
"1","count_divisible_by_100 > 0.5 & rawben_rel_max <= 0.515463917525773 & expedited_i %in% c(TRUE)","rf",15,0.2,3,0.01,1,2,0.333,0.004,0.005,0.333
"1","count_divisible_by_100 > 1.5 & percent_abawd <= 0.5 & utilities <= 24.5 & rawben_rel_max > 0.18","rf",15,0.2,9,0.04,1,8,0.111,0.004,0.001,0.111
"1","count_divisible_by_100 > 1.5 & utilities <= 24.5 & unc_rawben_rel_max <= 1.01487285223368","rf",10,0.2,4,0.02,1,3,0.25,0.004,0.005,0.4
"1","elderly_disabled_i %in% c(FALSE) & children_i %in% c(FALSE) & homeless %in% c(FALSE) & total_deductions_by_hh_size <= 550.5 & shelter_expenses_by_hh_size > 17 & shelter_expenses_by_hh_size <= 20 & total_deductions_by_hh_size > 15.5","rf",10,0.2,4,0.02,0,4,0,0,0,0
"1","elderly_disabled_i %in% c(FALSE) & children_i %in% c(FALSE) & utilities > 14.5 & utilities <= 22","rf",30,0.2,9,0.04,0,9,0,0,0,0.1
"1","elderly_disabled_i %in% c(FALSE) & homeless %in% c(FALSE) & unc_rawben_rel_max <= -2.42127835051546","rf",15,0.2,3,0.01,0,3,0,0,0,0.25
"1","elderly_disabled_i %in% c(FALSE) & shelter_expenses_by_hh_size > 952.5 & homeless %in% c(FALSE) & count_divisible_by_100 > 0.5 & rawben_rel_max <= 0.59085910652921 & rawben_rel_max > 0.28213058419244","rf",10,0.2,7,0.03,0,7,0,0,0,0
"1","elderly_disabled_i %in% c(FALSE) & shelter_expenses_by_hh_size > 954.5 & shelter_expenses_by_hh_size > 3032","rf",10,0.2,7,0.03,1,6,0.143,0.004,0.005,0.333
"1","elderly_disabled_i %in% c(FALSE) & total_deductions_by_hh_size > 29.9 & shelter_expenses_by_hh_size > 3032","rf",10,0.2,7,0.03,1,6,0.143,0.004,0.005,0.333
"1","elderly_disabled_i %in% c(FALSE) & unc_rawben_rel_max > 2.012","rf",20,0.2,10,0.05,2,8,0.2,0.007,0.003,0.273
"1","expedited_i %in% c(FALSE) & homeless %in% c(FALSE) & shelter_expenses_by_hh_size > 2997.5","rf",15,0.2,11,0.05,1,10,0.091,0.004,0.005,0.167
"1","expedited_i %in% c(FALSE) & medical_deductions <= 6.5 & shelter_expenses_by_hh_size > 2999.5","rf",15,0.2,11,0.05,1,10,0.091,0.004,0.005,0.167
"1","expedited_i %in% c(FALSE) & rawben_rel_max <= 0.27345704467354 & total_deductions_by_hh_size > 1330.2","rf",15,0.2,3,0.01,1,2,0.333,0.004,0.004,0.5
"1","homeless %in% c(FALSE) & medical_deductions <= 6.5 & rawben_rel_max <= 0.279175257731959 & shelter_expenses_by_hh_size > 2247.5","rf",15,0.2,4,0.02,3,1,0.75,0.011,0.014,0.857
"1","married <= 0.5 & count_divisible_by_100 > 1.5 & shelter_expenses_by_hh_size <= 245","rf",15,0.2,12,0.06,2,10,0.167,0.007,0.006,0.167
"1","married <= 0.5 & elderly_disabled_i %in% c(FALSE) & cat_elig > 0.5 & homeless %in% c(FALSE) & months_since_cert_n > 17.5 & total_deductions_by_hh_size > 710.9","rf",10,0.2,2,0.01,0,2,0,0,0,0
"1","married <= 0.5 & homeless %in% c(TRUE) & total_deductions_by_hh_size > 18.8 & medical_deductions <= 26.5 & unc_rawben_rel_max <= -0.321305841924399","rf",15,0.2,14,0.07,2,12,0.143,0.007,0.01,0.143
"1","married <= 0.5 & rawben_rel_max <= 0.27345704467354 & shelter_expenses_by_hh_size > 2247.5","rf",15,0.2,6,0.03,3,3,0.5,0.011,0.014,0.571
"1","married <= 0.5 & total_deductions_by_hh_size > 596.5 & rawben_rel_max <= 0.264302405498282 & unc_rawben_rel_max <= -2.70623367697595","rf",15,0.2,4,0.02,0,4,0,0,0,0
"1","married <= 0.5 & unc_rawben_rel_max <= 1.79490721649485 & medical_deductions <= 0.5 & shelter_expenses_by_hh_size > 2461","rf",25,0.2,22,0.11,1,21,0.045,0.004,0.005,0.192
"1","married > 0.5 & homeless %in% c(FALSE) & unc_rawben_rel_max > 1.85008934707904","rf",15,0.2,12,0.06,1,11,0.083,0.004,0.001,0.083
"1","married > 0.5 & shelter_expenses_by_hh_size > 1407 & months_since_cert_n > 8","rf",10,0.2,2,0.01,0,2,0,0,0,0.333
"1","medical_deductions <= 6.5 & expedited_i %in% c(FALSE) & unc_rawben_rel_max > 1.76887972508591 & children_i %in% c(FALSE) & shelter_expenses_by_hh_size <= 483.5","rf",10,0.2,3,0.01,0,3,0,0,0,0.4
"1","percent_abawd > 0.5 & children_i %in% c(FALSE) & total_deductions_by_hh_size > 1011.2","rf",55,0.2,18,0.09,3,15,0.167,0.011,0.012,0.25
"1","percent_abawd > 0.5 & total_deductions_by_hh_size > 947.3","rf",85,0.2,28,0.13,4,24,0.143,0.015,0.016,0.226
"1","percent_abawd > 0.75 & medical_deductions <= 65 & total_deductions_by_hh_size > 958.3","rf",75,0.2,27,0.13,4,23,0.148,0.015,0.016,0.233
"1","percent_abawd > 0.75 & total_deductions_by_hh_size > 1246.9 & rawben_rel_max <= 0.960481099656357","rf",10,0.2,4,0.02,1,3,0.25,0.004,0.005,0.4
"1","rawben_rel_max <= 0.27345704467354 & elderly_disabled_i %in% c(FALSE) & total_deductions_by_hh_size > 1330.2","rf",10,0.2,2,0.01,2,0,1,0.007,0.009,1
"1","rawben_rel_max <= 0.279175257731959 & shelter_expenses_by_hh_size > 2162.5","rf",20,0.2,7,0.03,3,4,0.429,0.011,0.014,0.6
"1","rawben_rel_max <= 0.288329896907216 & unc_rawben_rel_max > 0.279175257731959 & utilities <= 313.5 & total_deductions_by_hh_size > 156.9","rf",15,0.2,15,0.07,0,15,0,0,0,0
"1","rawben_rel_max > 0.279175257731959 & percent_abawd > 0.5 & unc_rawben_rel_max <= 0.97 & homeless %in% c(TRUE)","rf",20,0.2,11,0.05,1,10,0.091,0.004,0.001,0.286
"1","shelter_expenses_by_hh_size <= 2465 & medical_deductions <= 1.5 & unc_rawben_rel_max > 1.82437113402062 & married > 0.5","rf",15,0.2,12,0.06,1,11,0.083,0.004,0.001,0.083
"1","shelter_expenses_by_hh_size <= 2778.5 & married > 0.5 & unc_rawben_rel_max > 1.73026116838488 & cat_elig <= 1.5","rf",10,0.2,14,0.07,1,13,0.071,0.004,0.001,0.071
"1","shelter_expenses_by_hh_size <= 2830.5 & count_divisible_by_100 <= 1.5 & children_i %in% c(TRUE) & homeless %in% c(FALSE) & cat_elig <= 0.5 & months_since_cert_n <= 0.5 & expedited_i %in% c(FALSE)","rf",10,0.2,7,0.03,0,7,0,0,0,0.222
"1","shelter_expenses_by_hh_size <= 2997.5 & total_deductions_by_hh_size > 1016.1 & total_deductions_by_hh_size <= 1018.1","rf",10,0.2,5,0.02,0,5,0,0,0,0.167
"1","shelter_expenses_by_hh_size > 2079 & expedited_i %in% c(TRUE) & utilities <= 414.5","rf",10,0.2,7,0.03,0,7,0,0,0,0
"1","shelter_expenses_by_hh_size > 2493 & utilities > 707.5 & cat_elig <= 1.5","rf",15,0.2,34,0.16,2,32,0.059,0.007,0.01,0.135
"1","shelter_expenses_by_hh_size > 3028.5 & shelter_expenses_by_hh_size <= 3614","rf",15,0.2,11,0.05,1,10,0.091,0.004,0.005,0.167
"1","total_deductions_by_hh_size > 1426.4 & shelter_expenses_by_hh_size > 2824.5","rf",15,0.2,9,0.04,0,9,0,0,0,0.182
"1","total_deductions_by_hh_size > 596.6 & married > 0.5 & elderly_disabled_i %in% c(TRUE)","rf",20,0.2,10,0.05,0,10,0,0,0,0.167
"1","total_deductions_by_hh_size > 836.8 & medical_deductions <= 183.5 & children_i %in% c(FALSE) & married > 0.5","rf",15,0.2,7,0.03,0,7,0,0,0,0.222
"1","unc_rawben_rel_max <= -2.59106529209622 & medical_deductions <= 60","rf",20,0.2,9,0.04,0,9,0,0,0,0.1
"1","unc_rawben_rel_max <= 1.54347766323024 & homeless %in% c(FALSE) & months_since_cert_n <= 34.5 & unc_rawben_rel_max <= -3.24914089347079","rf",10,0.2,5,0.02,0,5,0,0,0,0.167
"1","unc_rawben_rel_max <= 1.55091408934708 & shelter_expenses_by_hh_size > 2775 & married <= 0.5","rf",10,0.2,9,0.04,0,9,0,0,0,0.182
