report_year,source,jurisdiction,page,variable,label_raw,label_norm,value_raw
2024,snap-stateOptionsReport_2024.pdf,Wyoming,84,cert_periods,Certification Period Lengths,certification period lengths,"4 months, 6 months, 12 months"
2024,snap-stateOptionsReport_2024.pdf,Wyoming,84,self_employment,Treatment of Self-Employment Income,treatment of self employment income,Another method
2024,snap-stateOptionsReport_2024.pdf,Wyoming,84,suas,SUAs,suas,Mandatory SUAs
2024,snap-stateOptionsReport_2024.pdf,Wyoming,84,ineligible_pre_prwora,Treatment of Income and Deductions of Ineligible Noncitizens: Pre-PRWORA,treatment of income and deductions of ineligible noncitizens pre prwora,Count all but a prorated share
2024,snap-stateOptionsReport_2024.pdf,Wyoming,84,ineligible_post_prwora,Treatment of Income and Deductions of Ineligible Noncitizens: Post-PRWORA,treatment of income and deductions of ineligible noncitizens post prwora,Count all but a prorated share
2024,snap-stateOptionsReport_2024.pdf,Wyoming,84,child_support,Treatment of Child Support Payments,treatment of child support payments,Child support income expense deduction
2024,snap-stateOptionsReport_2024.pdf,Wyoming,84,child_support_disq,Child Support–Related Disqualifications,child support related disqualifications,None
2024,snap-stateOptionsReport_2024.pdf,Wyoming,84,comparable_disq,Comparable Disqualifications,comparable disqualifications,No comparable disqualifications
2024,snap-stateOptionsReport_2024.pdf,Wyoming,84,drug_felony,Drug Felony Disqualifications,drug felony disqualifications,No disqualification
2024,snap-stateOptionsReport_2024.pdf,Wyoming,84,work_requirements,Work Requirements: Disqualification Period Policy,work requirements disqualification period policy,Minimum disqualification periods
2024,snap-stateOptionsReport_2024.pdf,Wyoming,84,work_req_household,Work Requirements: Option to Disqualify the Entire Household,work requirements option to disqualify the entire household,Disqualify only the individual who fails to comply
2024,snap-stateOptionsReport_2024.pdf,Wyoming,84,snap_et,Voluntary and Mandatory SNAP E&T Programs,voluntary and mandatory snap e&t programs,Voluntary only
2024,snap-stateOptionsReport_2024.pdf,Wyoming,84,abawd_waiver,ABAWD Time Limit Waiver,abawd time limit waiver,No ABAWD time limit waiver
2024,snap-stateOptionsReport_2024.pdf,Wyoming,84,abawd_exemptions,ABAWD Discretionary Exemptions,abawd discretionary exemptions,Use of discretionary exemptions
2024,snap-stateOptionsReport_2024.pdf,Wyoming,84,bbce,BBCE,bbce,No BBCE
2024,snap-stateOptionsReport_2024.pdf,Wyoming,84,tba,TBA,tba,No TBA
2024,snap-stateOptionsReport_2024.pdf,Wyoming,84,esap,ESAP,esap,No ESAP
2024,snap-stateOptionsReport_2024.pdf,Wyoming,84,smd,SMD,smd,SMD
2024,snap-stateOptionsReport_2024.pdf,Wyoming,84,cap,CAP,cap,No CAP
2025,snap-stateOptionsReport_2025.pdf,Alabama,44,abawd_exemptions,ABAWD Discretionary Exemptions,abawd discretionary exemptions,No use of discretionary exemptions
2025,snap-stateOptionsReport_2025.pdf,Alabama,44,bbce,BBCE,bbce,BBCE
2025,snap-stateOptionsReport_2025.pdf,Alabama,44,cert_periods,Certification Period Lengths,certification period lengths,12 months
2025,snap-stateOptionsReport_2025.pdf,Alabama,44,child_support_disq,Child Support-Related Disqualifications,child support related disqualifications,None
2025,snap-stateOptionsReport_2025.pdf,Alabama,44,comparable_disq,Comparable Disqualifications,comparable disqualifications,No comparable disqualifications
2025,snap-stateOptionsReport_2025.pdf,Alabama,44,drug_felony,Drug Felony Disqualifications,drug felony disqualifications,Modified disqualification
2025,snap-stateOptionsReport_2025.pdf,Alabama,44,pledge_states,Pledge States,pledge states,Not a pledge State
2025,snap-stateOptionsReport_2025.pdf,Alabama,44,program_admin,Program Administration,program administration,State-administered
2025,snap-stateOptionsReport_2025.pdf,Alabama,44,reporting,Reporting Requirements,reporting requirements,Simplified reporting only
2025,snap-stateOptionsReport_2025.pdf,Alabama,44,tba,TBA,tba,No TBA
2025,snap-stateOptionsReport_2025.pdf,Alabama,44,child_support,Treatment of Child Support Payments,treatment of child support payments,Deducted from income
2025,snap-stateOptionsReport_2025.pdf,Alabama,44,suas,Treatment of Utility Expenses,treatment of utility expenses,Mandatory SUAs
2025,snap-stateOptionsReport_2025.pdf,Alabama,44,snap_et,Voluntary and Mandatory SNAP Employment and Training Programs,voluntary and mandatory snap employment and training programs,Voluntary only
2025,snap-stateOptionsReport_2025.pdf,Alabama,44,work_requirements,Work Requirements: Disqualification Period Policy,work requirements disqualification period policy,Minimum disqualification periods
2025,snap-stateOptionsReport_2025.pdf,Alabama,44,work_req_household,Work Requirements: Option to Disqualify the Entire Household,work requirements option to disqualify the entire household,Disqualify only the individual who fails to comply
2025,snap-stateOptionsReport_2025.pdf,Alabama,44,cap,CAP,cap,No CAP
2025,snap-stateOptionsReport_2025.pdf,Alabama,44,esap,ESAP,esap,ESAP
2025,snap-stateOptionsReport_2025.pdf,Alabama,44,smd,SMD,smd,SMD
2025,snap-stateOptionsReport_2025.pdf,Alabama,44,abawd_waiver,ABAWD Time Limit Waiver,abawd time limit waiver,No ABAWD time limit waiver
2025,snap-stateOptionsReport_2025.pdf,Alabama,44,waiver_address_change,Alter Procedures when Change of Address is Reported Waiver,alter procedures when change of address is reported waiver,No waiver to alter procedures when change of address is reported
2025,snap-stateOptionsReport_2025.pdf,Alabama,44,waiver_on_demand_interview,Conduct Unscheduled Interviews (On Demand) Waiver,conduct unscheduled interviews on demand waiver,No on demand waiver
2025,snap-stateOptionsReport_2025.pdf,Alabama,44,waiver_early_denial,Deny Applications Before the 30th Day (Early Denial) Waiver,deny applications before the 30th day early denial waiver,No early denial waiver
2025,snap-stateOptionsReport_2025.pdf,Alabama,45,waiver_pre_release,Pre-Release Applications from Institutions Waiver,pre release applications from institutions waiver,No waiver to accept pre-release applications
2025,snap-stateOptionsReport_2025.pdf,Alabama,45,waiver_recert_interview,Recertification Interview of Elderly or Disabled Households Waiver,recertification interview of elderly or disabled households waiver,No elderly/disabled recertification interview waiver
2025,snap-stateOptionsReport_2025.pdf,Alabama,45,waiver_reinstatement,Reinstate Eligibility (Reinstatement) Waiver,reinstate eligibility reinstatement waiver,No reinstatement waiver
2025,snap-stateOptionsReport_2025.pdf,Alabama,45,waiver_shorten_cert,Shorten Certification Periods for Certain Households Waiver,shorten certification periods for certain households waiver,No waiver to shorten certification periods for certain households
2025,snap-stateOptionsReport_2025.pdf,Alabama,45,waiver_telephonic_signature,Telephonic Signature Waiver,telephonic signature waiver,No telephonic signature waiver
2025,snap-stateOptionsReport_2025.pdf,Alabama,45,waiver_text_alerts,Text Message Alerts (for Electronic Notices) Waiver,text message alerts for electronic notices waiver,No text message alerts (for electronic notices) waiver
2025,snap-stateOptionsReport_2025.pdf,Alaska,46,abawd_exemptions,ABAWD Discretionary Exemptions,abawd discretionary exemptions,Use of discretionary exemptions
2025,snap-stateOptionsReport_2025.pdf,Alaska,46,bbce,BBCE,bbce,No BBCE
2025,snap-stateOptionsReport_2025.pdf,Alaska,46,cert_periods,Certification Period Lengths,certification period lengths,"12 months, 24 months"
2025,snap-stateOptionsReport_2025.pdf,Alaska,46,child_support_disq,Child Support-Related Disqualifications,child support related disqualifications,None
2025,snap-stateOptionsReport_2025.pdf,Alaska,46,comparable_disq,Comparable Disqualifications,comparable disqualifications,No comparable disqualifications
2025,snap-stateOptionsReport_2025.pdf,Alaska,46,drug_felony,Drug Felony Disqualifications,drug felony disqualifications,Modified disqualification
2025,snap-stateOptionsReport_2025.pdf,Alaska,46,pledge_states,Pledge States,pledge states,Not a pledge State
2025,snap-stateOptionsReport_2025.pdf,Alaska,46,program_admin,Program Administration,program administration,State-administered
2025,snap-stateOptionsReport_2025.pdf,Alaska,46,reporting,Reporting Requirements,reporting requirements,Simplified reporting only
2025,snap-stateOptionsReport_2025.pdf,Alaska,46,tba,TBA,tba,No TBA
2025,snap-stateOptionsReport_2025.pdf,Alaska,46,child_support,Treatment of Child Support Payments,treatment of child support payments,Deducted from income
2025,snap-stateOptionsReport_2025.pdf,Alaska,46,suas,Treatment of Utility Expenses,treatment of utility expenses,Mandatory SUAs
2025,snap-stateOptionsReport_2025.pdf,Alaska,46,snap_et,Voluntary and Mandatory SNAP Employment and Training Programs,voluntary and mandatory snap employment and training programs,Voluntary only
2025,snap-stateOptionsReport_2025.pdf,Alaska,46,work_requirements,Work Requirements: Disqualification Period Policy,work requirements disqualification period policy,Minimum disqualification periods
2025,snap-stateOptionsReport_2025.pdf,Alaska,46,work_req_household,Work Requirements: Option to Disqualify the Entire Household,work requirements option to disqualify the entire household,Disqualify only the individual who fails to comply
2025,snap-stateOptionsReport_2025.pdf,Alaska,46,cap,CAP,cap,No CAP
2025,snap-stateOptionsReport_2025.pdf,Alaska,46,esap,ESAP,esap,No ESAP
2025,snap-stateOptionsReport_2025.pdf,Alaska,46,smd,SMD,smd,No SMD
2025,snap-stateOptionsReport_2025.pdf,Alaska,46,abawd_waiver,ABAWD Time Limit Waiver,abawd time limit waiver,Partial ABAWD time limit waiver
2025,snap-stateOptionsReport_2025.pdf,Alaska,46,waiver_address_change,Alter Procedures when Change of Address is Reported Waiver,alter procedures when change of address is reported waiver,No waiver to alter procedures when change of address is reported
2025,snap-stateOptionsReport_2025.pdf,Alaska,46,waiver_on_demand_interview,Conduct Unscheduled Interviews (On Demand) Waiver,conduct unscheduled interviews on demand waiver,No on demand waiver
2025,snap-stateOptionsReport_2025.pdf,Alaska,46,waiver_early_denial,Deny Applications Before the 30th Day (Early Denial) Waiver,deny applications before the 30th day early denial waiver,Early denial waiver
2025,snap-stateOptionsReport_2025.pdf,Alaska,47,waiver_pre_release,Pre-Release Applications from Institutions Waiver,pre release applications from institutions waiver,No waiver to accept pre-release applications
2025,snap-stateOptionsReport_2025.pdf,Alaska,47,waiver_recert_interview,Recertification Interview of Elderly or Disabled Households Waiver,recertification interview of elderly or disabled households waiver,Elderly/disabled recertification interview waiver
2025,snap-stateOptionsReport_2025.pdf,Alaska,47,waiver_reinstatement,Reinstate Eligibility (Reinstatement) Waiver,reinstate eligibility reinstatement waiver,Reinstatement waiver
2025,snap-stateOptionsReport_2025.pdf,Alaska,47,waiver_shorten_cert,Shorten Certification Periods for Certain Households Waiver,shorten certification periods for certain households waiver,No waiver to shorten certification periods for certain households
2025,snap-stateOptionsReport_2025.pdf,Alaska,47,waiver_telephonic_signature,Telephonic Signature Waiver,telephonic signature waiver,No telephonic signature waiver
2025,snap-stateOptionsReport_2025.pdf,Alaska,47,waiver_text_alerts,Text Message Alerts (for Electronic Notices) Waiver,text message alerts for electronic notices waiver,No text message alerts (for electronic notices) waiver
2025,snap-stateOptionsReport_2025.pdf,Arizona,48,abawd_exemptions,ABAWD Discretionary Exemptions,abawd discretionary exemptions,Use of discretionary exemptions
2025,snap-stateOptionsReport_2025.pdf,Arizona,48,bbce,BBCE,bbce,BBCE
2025,snap-stateOptionsReport_2025.pdf,Arizona,48,cert_periods,Certification Period Lengths,certification period lengths,"12 months, 24 months"
2025,snap-stateOptionsReport_2025.pdf,Arizona,48,child_support_disq,Child Support-Related Disqualifications,child support related disqualifications,None
2025,snap-stateOptionsReport_2025.pdf,Arizona,48,comparable_disq,Comparable Disqualifications,comparable disqualifications,No comparable disqualifications
2025,snap-stateOptionsReport_2025.pdf,Arizona,48,drug_felony,Drug Felony Disqualifications,drug felony disqualifications,Modified disqualification
2025,snap-stateOptionsReport_2025.pdf,Arizona,48,pledge_states,Pledge States,pledge states,Not a pledge State
2025,snap-stateOptionsReport_2025.pdf,Arizona,48,program_admin,Program Administration,program administration,State-administered
2025,snap-stateOptionsReport_2025.pdf,Arizona,48,reporting,Reporting Requirements,reporting requirements,Simplified and change reporting
2025,snap-stateOptionsReport_2025.pdf,Arizona,48,tba,TBA,tba,TBA
2025,snap-stateOptionsReport_2025.pdf,Arizona,48,child_support,Treatment of Child Support Payments,treatment of child support payments,Deducted from income
2025,snap-stateOptionsReport_2025.pdf,Arizona,48,suas,Treatment of Utility Expenses,treatment of utility expenses,Mandatory SUAs
2025,snap-stateOptionsReport_2025.pdf,Arizona,48,snap_et,Voluntary and Mandatory SNAP Employment and Training Programs,voluntary and mandatory snap employment and training programs,Voluntary only
2025,snap-stateOptionsReport_2025.pdf,Arizona,48,work_requirements,Work Requirements: Disqualification Period Policy,work requirements disqualification period policy,Minimum disqualification periods
2025,snap-stateOptionsReport_2025.pdf,Arizona,48,work_req_household,Work Requirements: Option to Disqualify the Entire Household,work requirements option to disqualify the entire household,Disqualify the entire household if the head of household fails to comply
2025,snap-stateOptionsReport_2025.pdf,Arizona,48,cap,CAP,cap,Modified CAP
2025,snap-stateOptionsReport_2025.pdf,Arizona,48,esap,ESAP,esap,ESAP
2025,snap-stateOptionsReport_2025.pdf,Arizona,48,smd,SMD,smd,SMD
2025,snap-stateOptionsReport_2025.pdf,Arizona,48,abawd_waiver,ABAWD Time Limit Waiver,abawd time limit waiver,Partial ABAWD time limit waiver
2025,snap-stateOptionsReport_2025.pdf,Arizona,48,waiver_address_change,Alter Procedures when Change of Address is Reported Waiver,alter procedures when change of address is reported waiver,No waiver to alter procedures when change of address is reported
2025,snap-stateOptionsReport_2025.pdf,Arizona,48,waiver_on_demand_interview,Conduct Unscheduled Interviews (On Demand) Waiver,conduct unscheduled interviews on demand waiver,On demand waiver
2025,snap-stateOptionsReport_2025.pdf,Arizona,48,waiver_early_denial,Deny Applications Before the 30th Day (Early Denial) Waiver,deny applications before the 30th day early denial waiver,No early denial waiver
2025,snap-stateOptionsReport_2025.pdf,Arizona,49,waiver_pre_release,Pre-Release Applications from Institutions Waiver,pre release applications from institutions waiver,No waiver to accept pre-release applications
2025,snap-stateOptionsReport_2025.pdf,Arizona,49,waiver_recert_interview,Recertification Interview of Elderly or Disabled Households Waiver,recertification interview of elderly or disabled households waiver,No elderly/disabled recertification interview waiver
2025,snap-stateOptionsReport_2025.pdf,Arizona,49,waiver_reinstatement,Reinstate Eligibility (Reinstatement) Waiver,reinstate eligibility reinstatement waiver,Reinstatement waiver
2025,snap-stateOptionsReport_2025.pdf,Arizona,49,waiver_shorten_cert,Shorten Certification Periods for Certain Households Waiver,shorten certification periods for certain households waiver,No waiver to shorten certification periods for certain households
2025,snap-stateOptionsReport_2025.pdf,Arizona,49,waiver_telephonic_signature,Telephonic Signature Waiver,telephonic signature waiver,No telephonic signature waiver
2025,snap-stateOptionsReport_2025.pdf,Arizona,49,waiver_text_alerts,Text Message Alerts (for Electronic Notices) Waiver,text message alerts for electronic notices waiver,No text message alerts (for electronic notices) waiver
2025,snap-stateOptionsReport_2025.pdf,Arkansas,50,abawd_exemptions,ABAWD Discretionary Exemptions,abawd discretionary exemptions,Use of discretionary exemptions
2025,snap-stateOptionsReport_2025.pdf,Arkansas,50,bbce,BBCE,bbce,No BBCE
2025,snap-stateOptionsReport_2025.pdf,Arkansas,50,cert_periods,Certification Period Lengths,certification period lengths,"4 months, 6 months"
2025,snap-stateOptionsReport_2025.pdf,Arkansas,50,child_support_disq,Child Support-Related Disqualifications,child support related disqualifications,Failure to cooperate: disqualification for custodial and noncustodial parent and arrearage on support payments
2025,snap-stateOptionsReport_2025.pdf,Arkansas,50,comparable_disq,Comparable Disqualifications,comparable disqualifications,No comparable disqualifications
2025,snap-stateOptionsReport_2025.pdf,Arkansas,50,drug_felony,Drug Felony Disqualifications,drug felony disqualifications,No disqualification
2025,snap-stateOptionsReport_2025.pdf,Arkansas,50,pledge_states,Pledge States,pledge states,Not a pledge State
2025,snap-stateOptionsReport_2025.pdf,Arkansas,50,program_admin,Program Administration,program administration,State-administered
2025,snap-stateOptionsReport_2025.pdf,Arkansas,50,reporting,Reporting Requirements,reporting requirements,Simplified and change reporting
2025,snap-stateOptionsReport_2025.pdf,Arkansas,50,tba,TBA,tba,No TBA
2025,snap-stateOptionsReport_2025.pdf,Arkansas,50,child_support,Treatment of Child Support Payments,treatment of child support payments,Deducted from income
2025,snap-stateOptionsReport_2025.pdf,Arkansas,50,suas,Treatment of Utility Expenses,treatment of utility expenses,Mandatory SUAs
2025,snap-stateOptionsReport_2025.pdf,Arkansas,50,snap_et,Voluntary and Mandatory SNAP Employment and Training Programs,voluntary and mandatory snap employment and training programs,Voluntary only
2025,snap-stateOptionsReport_2025.pdf,Arkansas,50,work_requirements,Work Requirements: Disqualification Period Policy,work requirements disqualification period policy,Extended disqualification periods
2025,snap-stateOptionsReport_2025.pdf,Arkansas,50,work_req_household,Work Requirements: Option to Disqualify the Entire Household,work requirements option to disqualify the entire household,Disqualify only the individual who fails to comply
2025,snap-stateOptionsReport_2025.pdf,Arkansas,50,cap,CAP,cap,No CAP
2025,snap-stateOptionsReport_2025.pdf,Arkansas,50,esap,ESAP,esap,ESAP
2025,snap-stateOptionsReport_2025.pdf,Arkansas,50,smd,SMD,smd,SMD
2025,snap-stateOptionsReport_2025.pdf,Arkansas,50,abawd_waiver,ABAWD Time Limit Waiver,abawd time limit waiver,No ABAWD time limit waiver
2025,snap-stateOptionsReport_2025.pdf,Arkansas,50,waiver_address_change,Alter Procedures when Change of Address is Reported Waiver,alter procedures when change of address is reported waiver,No waiver to alter procedures when change of address is reported
2025,snap-stateOptionsReport_2025.pdf,Arkansas,50,waiver_on_demand_interview,Conduct Unscheduled Interviews (On Demand) Waiver,conduct unscheduled interviews on demand waiver,No on demand waiver
2025,snap-stateOptionsReport_2025.pdf,Arkansas,51,waiver_early_denial,Deny Applications Before the 30th Day (Early Denial) Waiver,deny applications before the 30th day early denial waiver,No early denial waiver
2025,snap-stateOptionsReport_2025.pdf,Arkansas,51,waiver_pre_release,Pre-Release Applications from Institutions Waiver,pre release applications from institutions waiver,No waiver to accept pre-release applications
2025,snap-stateOptionsReport_2025.pdf,Arkansas,51,waiver_recert_interview,Recertification Interview of Elderly or Disabled Households Waiver,recertification interview of elderly or disabled households waiver,No elderly/disabled recertification interview waiver
2025,snap-stateOptionsReport_2025.pdf,Arkansas,51,waiver_reinstatement,Reinstate Eligibility (Reinstatement) Waiver,reinstate eligibility reinstatement waiver,No reinstatement waiver
2025,snap-stateOptionsReport_2025.pdf,Arkansas,51,waiver_shorten_cert,Shorten Certification Periods for Certain Households Waiver,shorten certification periods for certain households waiver,No waiver to shorten certification periods for certain households
2025,snap-stateOptionsReport_2025.pdf,Arkansas,51,waiver_telephonic_signature,Telephonic Signature Waiver,telephonic signature waiver,No telephonic signature waiver
2025,snap-stateOptionsReport_2025.pdf,Arkansas,51,waiver_text_alerts,Text Message Alerts (for Electronic Notices) Waiver,text message alerts for electronic notices waiver,Text message alerts (for electronic notices) waiver
2025,snap-stateOptionsReport_2025.pdf,California,52,abawd_exemptions,ABAWD Discretionary Exemptions,abawd discretionary exemptions,No use of discretionary exemptions
2025,snap-stateOptionsReport_2025.pdf,California,52,bbce,BBCE,bbce,BBCE
2025,snap-stateOptionsReport_2025.pdf,California,52,cert_periods,Certification Period Lengths,certification period lengths,"12 months, 24 months"
2025,snap-stateOptionsReport_2025.pdf,California,52,child_support_disq,Child Support-Related Disqualifications,child support related disqualifications,None
2025,snap-stateOptionsReport_2025.pdf,California,52,comparable_disq,Comparable Disqualifications,comparable disqualifications,No comparable disqualifications
2025,snap-stateOptionsReport_2025.pdf,California,52,drug_felony,Drug Felony Disqualifications,drug felony disqualifications,Modified disqualification
2025,snap-stateOptionsReport_2025.pdf,California,52,pledge_states,Pledge States,pledge states,Not a pledge State
2025,snap-stateOptionsReport_2025.pdf,California,52,program_admin,Program Administration,program administration,"Region, district, or county administered"
2025,snap-stateOptionsReport_2025.pdf,California,52,reporting,Reporting Requirements,reporting requirements,Simplified reporting
2025,snap-stateOptionsReport_2025.pdf,California,52,tba,TBA,tba,TBA
2025,snap-stateOptionsReport_2025.pdf,California,52,child_support,Treatment of Child Support Payments,treatment of child support payments,Excluded from income
2025,snap-stateOptionsReport_2025.pdf,California,52,suas,Treatment of Utility Expenses,treatment of utility expenses,Mandatory SUAs
2025,snap-stateOptionsReport_2025.pdf,California,52,snap_et,Voluntary and Mandatory SNAP Employment and Training Programs,voluntary and mandatory snap employment and training programs,Voluntary only
2025,snap-stateOptionsReport_2025.pdf,California,52,work_requirements,Work Requirements: Disqualification Period Policy,work requirements disqualification period policy,Minimum disqualification periods
2025,snap-stateOptionsReport_2025.pdf,California,52,work_req_household,Work Requirements: Option to Disqualify the Entire Household,work requirements option to disqualify the entire household,Disqualify only the individual who fails to comply
2025,snap-stateOptionsReport_2025.pdf,California,52,cap,CAP,cap,No CAP
2025,snap-stateOptionsReport_2025.pdf,California,52,esap,ESAP,esap,ESAP
2025,snap-stateOptionsReport_2025.pdf,California,52,smd,SMD,smd,SMD
2025,snap-stateOptionsReport_2025.pdf,California,52,abawd_waiver,ABAWD Time Limit Waiver,abawd time limit waiver,Statewide ABAWD time limit waiver
2025,snap-stateOptionsReport_2025.pdf,California,52,waiver_address_change,Alter Procedures when Change of Address is Reported Waiver,alter procedures when change of address is reported waiver,Waiver to alter procedures when change of address is reported
2025,snap-stateOptionsReport_2025.pdf,California,52,waiver_on_demand_interview,Conduct Unscheduled Interviews (On Demand) Waiver,conduct unscheduled interviews on demand waiver,No on demand waiver
2025,snap-stateOptionsReport_2025.pdf,California,52,waiver_early_denial,Deny Applications Before the 30th Day (Early Denial) Waiver,deny applications before the 30th day early denial waiver,Early denial waiver
2025,snap-stateOptionsReport_2025.pdf,California,53,waiver_pre_release,Pre-Release Applications from Institutions Waiver,pre release applications from institutions waiver,Waiver to accept pre-release applications
2025,snap-stateOptionsReport_2025.pdf,California,53,waiver_recert_interview,Recertification Interview of Elderly or Disabled Households Waiver,recertification interview of elderly or disabled households waiver,No elderly/disabled recertification interview waiver
2025,snap-stateOptionsReport_2025.pdf,California,53,waiver_reinstatement,Reinstate Eligibility (Reinstatement) Waiver,reinstate eligibility reinstatement waiver,Reinstatement waiver
2025,snap-stateOptionsReport_2025.pdf,California,53,waiver_shorten_cert,Shorten Certification Periods for Certain Households Waiver,shorten certification periods for certain households waiver,No waiver to shorten certification periods for certain households
2025,snap-stateOptionsReport_2025.pdf,California,53,waiver_telephonic_signature,Telephonic Signature Waiver,telephonic signature waiver,No telephonic signature waiver
2025,snap-stateOptionsReport_2025.pdf,California,53,waiver_text_alerts,Text Message Alerts (for Electronic Notices) Waiver,text message alerts for electronic notices waiver,No text message alerts (for electronic notices) waiver
2025,snap-stateOptionsReport_2025.pdf,Colorado,54,abawd_exemptions,ABAWD Discretionary Exemptions,abawd discretionary exemptions,Use of discretionary exemptions
2025,snap-stateOptionsReport_2025.pdf,Colorado,54,bbce,BBCE,bbce,BBCE
2025,snap-stateOptionsReport_2025.pdf,Colorado,54,cert_periods,Certification Period Lengths,certification period lengths,"6 months, 24 months"
2025,snap-stateOptionsReport_2025.pdf,Colorado,54,child_support_disq,Child Support-Related Disqualifications,child support related disqualifications,None
2025,snap-stateOptionsReport_2025.pdf,Colorado,54,comparable_disq,Comparable Disqualifications,comparable disqualifications,No comparable disqualifications
2025,snap-stateOptionsReport_2025.pdf,Colorado,54,drug_felony,Drug Felony Disqualifications,drug felony disqualifications,Modified disqualification
2025,snap-stateOptionsReport_2025.pdf,Colorado,54,pledge_states,Pledge States,pledge states,Not a pledge State
2025,snap-stateOptionsReport_2025.pdf,Colorado,54,program_admin,Program Administration,program administration,"Region, district, or county administered"
2025,snap-stateOptionsReport_2025.pdf,Colorado,54,reporting,Reporting Requirements,reporting requirements,Simplified reporting only
2025,snap-stateOptionsReport_2025.pdf,Colorado,54,tba,TBA,tba,TBA
2025,snap-stateOptionsReport_2025.pdf,Colorado,54,child_support,Treatment of Child Support Payments,treatment of child support payments,Excluded from income
2025,snap-stateOptionsReport_2025.pdf,Colorado,54,suas,Treatment of Utility Expenses,treatment of utility expenses,Mandatory SUAs
2025,snap-stateOptionsReport_2025.pdf,Colorado,54,snap_et,Voluntary and Mandatory SNAP Employment and Training Programs,voluntary and mandatory snap employment and training programs,Voluntary only
2025,snap-stateOptionsReport_2025.pdf,Colorado,54,work_requirements,Work Requirements: Disqualification Period Policy,work requirements disqualification period policy,Minimum disqualification periods
2025,snap-stateOptionsReport_2025.pdf,Colorado,54,work_req_household,Work Requirements: Option to Disqualify the Entire Household,work requirements option to disqualify the entire household,Disqualify only the individual who fails to comply
2025,snap-stateOptionsReport_2025.pdf,Colorado,54,cap,CAP,cap,No CAP
2025,snap-stateOptionsReport_2025.pdf,Colorado,54,esap,ESAP,esap,No ESAP
2025,snap-stateOptionsReport_2025.pdf,Colorado,54,smd,SMD,smd,SMD
2025,snap-stateOptionsReport_2025.pdf,Colorado,54,abawd_waiver,ABAWD Time Limit Waiver,abawd time limit waiver,Partial ABAWD time limit waiver
2025,snap-stateOptionsReport_2025.pdf,Colorado,54,waiver_address_change,Alter Procedures when Change of Address is Reported Waiver,alter procedures when change of address is reported waiver,No waiver to alter procedures when change of address is reported
2025,snap-stateOptionsReport_2025.pdf,Colorado,54,waiver_on_demand_interview,Conduct Unscheduled Interviews (On Demand) Waiver,conduct unscheduled interviews on demand waiver,No on demand waiver
2025,snap-stateOptionsReport_2025.pdf,Colorado,54,waiver_early_denial,Deny Applications Before the 30th Day (Early Denial) Waiver,deny applications before the 30th day early denial waiver,Early denial waiver
2025,snap-stateOptionsReport_2025.pdf,Colorado,55,waiver_pre_release,Pre-Release Applications from Institutions Waiver,pre release applications from institutions waiver,No waiver to accept pre-release applications
2025,snap-stateOptionsReport_2025.pdf,Colorado,55,waiver_recert_interview,Recertification Interview of Elderly or Disabled Households Waiver,recertification interview of elderly or disabled households waiver,Elderly/disabled recertification interview waiver
2025,snap-stateOptionsReport_2025.pdf,Colorado,55,waiver_reinstatement,Reinstate Eligibility (Reinstatement) Waiver,reinstate eligibility reinstatement waiver,Reinstatement waiver
2025,snap-stateOptionsReport_2025.pdf,Colorado,55,waiver_shorten_cert,Shorten Certification Periods for Certain Households Waiver,shorten certification periods for certain households waiver,No waiver to shorten certification periods for certain households
2025,snap-stateOptionsReport_2025.pdf,Colorado,55,waiver_telephonic_signature,Telephonic Signature Waiver,telephonic signature waiver,No telephonic signature waiver
2025,snap-stateOptionsReport_2025.pdf,Colorado,55,waiver_text_alerts,Text Message Alerts (for Electronic Notices) Waiver,text message alerts for electronic notices waiver,No text message alerts (for electronic notices) waiver
2025,snap-stateOptionsReport_2025.pdf,Connecticut,56,abawd_exemptions,ABAWD Discretionary Exemptions,abawd discretionary exemptions,Use of discretionary exemptions
2025,snap-stateOptionsReport_2025.pdf,Connecticut,56,bbce,BBCE,bbce,BBCE
2025,snap-stateOptionsReport_2025.pdf,Connecticut,56,cert_periods,Certification Period Lengths,certification period lengths,12 months
2025,snap-stateOptionsReport_2025.pdf,Connecticut,56,child_support_disq,Child Support-Related Disqualifications,child support related disqualifications,None
2025,snap-stateOptionsReport_2025.pdf,Connecticut,56,comparable_disq,Comparable Disqualifications,comparable disqualifications,No comparable disqualifications
2025,snap-stateOptionsReport_2025.pdf,Connecticut,56,drug_felony,Drug Felony Disqualifications,drug felony disqualifications,Modified disqualification
2025,snap-stateOptionsReport_2025.pdf,Connecticut,56,pledge_states,Pledge States,pledge states,Not a pledge State
2025,snap-stateOptionsReport_2025.pdf,Connecticut,56,program_admin,Program Administration,program administration,State-administered
2025,snap-stateOptionsReport_2025.pdf,Connecticut,56,reporting,Reporting Requirements,reporting requirements,Simplified reporting only
2025,snap-stateOptionsReport_2025.pdf,Connecticut,56,tba,TBA,tba,TBA
2025,snap-stateOptionsReport_2025.pdf,Connecticut,56,child_support,Treatment of Child Support Payments,treatment of child support payments,Deducted from income
2025,snap-stateOptionsReport_2025.pdf,Connecticut,56,suas,Treatment of Utility Expenses,treatment of utility expenses,Mandatory SUAs
2025,snap-stateOptionsReport_2025.pdf,Connecticut,56,snap_et,Voluntary and Mandatory SNAP Employment and Training Programs,voluntary and mandatory snap employment and training programs,Voluntary only
